"Hash","NodeName","PL","TR","Notes"
"D0E8630B429C23BF7BCD06B308BA27AF","CinematicNode_Choice_10","Zacznij od roli Waldemara.","Waldemar'ın rolüyle başla.",""
"B2C56818460690BD19420384935EBD31","CinematicNode_Choice_10","Zacznij od roli Cecylii.","Cecylia'nın rolüyle başla.",""
"08807F2F45926C13D9FC13925178A38A","CinematicNode_Choice_10","1","1",""
"0A5EABB942693C74BC7B24B6162923B8","CinematicNode_Choice_10","2","2",""
"D2ABA1C0471CBAC51315829FF86A9BDC","CinematicNode_Choice_11","Przyjmij przeprosiny.","Özrü kabul et.",""
"F8A2B893481F90F091D1BB81027AF9DF","CinematicNode_Choice_11","Powiedz, że dobrze się bawiłeś.","İyi vakit geçirdiğini söyle.",""
"426ED3DA417B89B6576720927069D1A9","CinematicNode_Choice_11","1","1",""
"9705A1DD4C22BB809FE1DE8D14B6A5FC","CinematicNode_Choice_11","2","2",""
"6C93C3244E34153CEFC000A15E46E3FE","CinematicNode_Choice_6","Przejdź do tożsamości złodzieja.","Hırsızın kimliğine geç.",""
"373433264C1C9FD25B9596828148A4DC","CinematicNode_Choice_6","Powiedz, gdzie była księga.","Kitabın nerede olduğunu söyle.",""
"21651E7C4D4882ACE2B1DE92882CA5C6","CinematicNode_Choice_6","Wytłumacz, jak znalazłeś księgę.","Kitabı nasıl bulduğunu açıkla.",""
"7BACD78E48BDB7ADD9CBE3A2BBFEF0F7","CinematicNode_Choice_6","1","1",""
"DCCCED534E20BDF8AE4F6A916BE35E8F","CinematicNode_Choice_6","2","2",""
"395C000943AD112AD34788853446992E","CinematicNode_Choice_6","3","3",""
"D5BB4872461EE11BB1076B8E6127ABAA","CinematicNode_Choice_7","Powiedz, czego się dowiedziałeś o Lukrecji.","Lukrecja hakkında öğrendiklerini anlat.",""
"A869A84B4B5B8021EFEBB3BA2011818D","CinematicNode_Choice_7","Zachowaj dyskrecję.","Ağzını sıkı tut.",""
"0C8A7B9B4389034021B10EB08A798078","CinematicNode_Choice_7","1","1",""
"74D87FDF4ABBE1826ECE3B806DB18B64","CinematicNode_Choice_7","2","2",""
"BD598DEB436EAABDD8B9EDB60DE0221A","CinematicNode_Choice_8","Zapytaj, dlaczego to zrobiła.","Niye yaptığını sor.",""
"3BB45A9348A124DAC576BAB6DCC3CAA5","CinematicNode_Choice_8","Dowiedz się, jaka będzie kara.","Cezanın ne olacağını öğren.",""
"3A5025184121B707D1C1A4B72F0DC889","CinematicNode_Choice_8","Upewnij się, że chciała ci zaimponować.","Seni etkilemek istediğinden emin ol.",""
"99681E6C4BBCC8A24A73B280A8E0AC44","CinematicNode_Choice_8","1","1",""
"BB421F4D401821BAA6A50BA25F87C115","CinematicNode_Choice_8","2","2",""
"F9BDC8264DBBA859FFD8BC8A6CBC9A02","CinematicNode_Choice_8","3","3",""
"900451724894D936777E71BDC575E8F2","CinematicNode_Choice_9","Przytaknij.","Onayla.",""
"66F5820841148740D8242CAD5131CDCB","CinematicNode_Choice_9","Zaprzecz.","Reddet.",""
"92FFD81844ACD517BB189AAAE8A4306E","CinematicNode_Choice_9","1","1",""
"1E2E032B4A4E68F33A001BBBFF6ED0D3","CinematicNode_Choice_9","2","2",""
"28D34F09494BCC110E168F8A2CEE579F","CinematicNode_Response_20","Proszę, oto pana wolumin.","Buyurun, işte cildiniz.",""
"34E06E0840C3374CAEE59CA981354530","CinematicNode_Response_20","Wróciłaś do mnie! Cała i zdrowa. Bogu niech będą dzięki.","Bana döndün! Sapasağlam. Şükürler olsun Tanrı'ya.",""
"298C6B9D4A0C6699248F038FAB2658F0","CinematicNode_Response_20","Mam nadzieję, że wszystko było wynikiem pomyłki.","Umarım her şey bir yanlış anlamanın sonucuydu.",""
"19AB9B1C4F698CEE87C10F8504ACD178","CinematicNode_Response_20","Nie. Było zaplanowane.","Hayır. Planlıydı.",""
