"Hash","NodeName","PL","TR","Notes"
"D612DD174F104F968DD22EB66102E6DC","CinematicNode_Choice_0","Zawstydź się, bo już tak nie myślisz.","Artık öyle düşünmediğin için utan.",""
"48E7D8224FD8F3D3245258A8430E6575","CinematicNode_Choice_0","Pomyśl, że jeden życzliwy gest niczego nie zmieni.","Tek bir iyi niyet jestinin hiçbir şeyi değiştirmeyeceğini düşün.",""
"F1A6C2C34CF9C23BAC698E97EC5BF88C","CinematicNode_Choice_0","1","1",""
"588188C44E277A9E01CB97AD0FCA66A4","CinematicNode_Choice_0","2","2",""
"39C2F3524D25E764B18EAF9C7AF34545","CinematicNode_Choice_1","Zażądaj, aby dał ci spokój.","Seni rahat bırakmasını talep et.",""
"24C5AC4847EF9DB454204FA088209286","CinematicNode_Choice_1","Zapytaj, czy umarłeś i trafiłeś do piekła.","Ölüp cehenneme mi düştüğünü sor.",""
"2D2B136E4FA304D728988B916C32412B","CinematicNode_Choice_1","Przyznaj, że oczekiwałeś kolejnego spotkania.","Bir buluşma daha beklediğini kabul et.",""
"4EE70CA94A407E4125B133BC72786503","CinematicNode_Choice_1","1","1",""
"8449566849B37D98B6A4B2B2728363C0","CinematicNode_Choice_1","2","2",""
"65D7269042E50D9AEF296AAD2F22AA71","CinematicNode_Choice_1","3","3",""
"3AB810EA4F48066F73859292E0FAE5E8","CinematicNode_Choice_12","Powiedz, że tak.","Evet de.",""
"A6A9FE2948D08CC6D679A9B5118814C3","CinematicNode_Choice_12","Powiedz, że nie.","Hayır de.",""
"3BEA2DCB42C915017910AE8E2CDAB2B3","CinematicNode_Choice_12","Zachowaj milczenie.","Sus.",""
"97350DC14C249F73252256BFA0250E3B","CinematicNode_Choice_12","Unieś się Dumą. Nie będzie cię sądził.","Kibrinle ayağa kalk. Seni yargılamayacak.",""
"FD43A8684FEFEA0E82EBFD88D234773D","CinematicNode_Choice_12","1","1",""
"3BEBA1184F7A8C2C42500EAB5F0EF6EF","CinematicNode_Choice_12","2","2",""
"4628081C4F65286A4BC713A077B51CF2","CinematicNode_Choice_12","3","3",""
"1386440242E4349E1E88C2BED7B6FE69","CinematicNode_Choice_12","4","4",""
"6F0AA1CE4CEFCD0816F46EA83545B3EA","CinematicNode_Choice_13","Zarządź koniec procesu.","Yargılamanın bitmesini emret.",""
"53226B8344940CE92D76CD8C066BB7AA","CinematicNode_Choice_13","Wyobraź sobie kres procesu.","Yargılamanın sonunu hayal et.",""
"08A2D076406FD757452DCEA5039645A9","CinematicNode_Choice_13","Zakończ proces siłą.","Yargılamayı zorla bitir.",""
"C951941E472278946EE97AA3A9CF5AE6","CinematicNode_Choice_13","Zapragnij końca procesu.","Yargılamanın sonunu arzula.",""
"2573528440E0823DEA4CF1862B63EC5F","CinematicNode_Choice_13","Przywołaj inne myśli.","Başka düşünceleri çağır.",""
"B8F8EFD2448C23BE687B6C89B9C37513","CinematicNode_Choice_13","1","1",""
"8FB51C4B4EFE3FAE1C9861B181BC821F","CinematicNode_Choice_13","2","2",""
"F5BB2F46448956B060C37D9B673F274B","CinematicNode_Choice_13","3","3",""
"47C8530948747B00B900539DB6E2014C","CinematicNode_Choice_13","4","4",""
