"Hash","NodeName","PL","TR","Notes"
"F6B9B65E4D4E2B1EA6161894EE490679","CinematicNode_Choice_1","Zapytaj o Izaaka Sofera.","Izaak Sofer'i sor.",""
"CE38F39248255877EDAE1D971AE0E746","CinematicNode_Choice_1","Wypytaj o Mordechaja Chajata.","Mordechaj Chajat'ı sorgula.",""
"70000DCD489A842CF47B87883378134F","CinematicNode_Choice_1","Zapytaj o receptę starego rabina.","Eski rabbinin reçetesini sor.",""
"CA0F54424C7077B4E0E58496984EA36E","CinematicNode_Choice_1","Odejdź.","Ayrıl.",""
"3698757944238157F37398973BCF199C","CinematicNode_Choice_1","1","1",""
"9979E2C84C335BDF5431398C7735838B","CinematicNode_Choice_1","2","2",""
"C49A2FB14270402926D2B682FF816697","CinematicNode_Choice_1","3","3",""
"DBC224E243526194702A0EB7714BAF0B","CinematicNode_Choice_1","4","4",""
"D731704945E38EB9D205EF8D18ED1A83","CinematicNode_Choice_2","Zapytaj, kto może przywołać Golema.","Golem'i kim çağırabilir diye sor.",""
"671EE777433C1955B726688CC121BE77","CinematicNode_Choice_2","Dowiedz się, jak powstrzymać Golema.","Golem'in nasıl durdurulacağını öğren.",""
"C90B872E4C89234865CB489A30CC2175","CinematicNode_Choice_2","Zapytaj, czy może ci pomóc z kabałą.","Kabala konusunda yardım edip edemeyeceğini sor.",""
"33768EA14557BB343513018FE66A4311","CinematicNode_Choice_2","Wróć do innych tematów.","Diğer konulara dön.",""
"8F0E8A0C4EC2DB6BBEFC8AA70E401DF4","CinematicNode_Choice_2","1","1",""
"E6B37EE0422202DC862A41987A8C30EE","CinematicNode_Choice_2","2","2",""
"385A49294D2FCD751BFA9ABAAF35145E","CinematicNode_Choice_2","3","3",""
"2A96F86F482F6ECE955B9781AFF9012C","CinematicNode_Choice_2","4","4",""
"71F42BDD48CE4A3DBA2EC6B6260C8350","CinematicNode_Choice_3","Powiedz o klątwie Sofera.","Sofer'in lanetinden bahset.",""
"B910ABB14DB07BCDF369AFBE151A9CDC","CinematicNode_Choice_3","Powiedz o <i>Golemie.</>","<i>Golem</>'den söz et.",""
"91C8B98440AF89BEA927FC92088725AF","CinematicNode_Choice_3","1","1",""
"996A9CBD44113E816547B6BB37DFEAE3","CinematicNode_Choice_3","2","2",""
"974CE2B64C0AAC3D038C8C948DBBABB1","CinematicNode_Response_0","<i>Rabi</>?","<i>Rabbi</>?",""
"2CB6C6774B27B4C1E376CC9FBD60E922","CinematicNode_Response_1","Pójdę już.","Artık gideyim.",""
"E63E1D92467CF099A64891BAE1FEE2DD","CinematicNode_Response_1","Będę się za ciebie modlił.","Senin için dua edeceğim.",""
"57879D8D47F294542DC75A94BD3C4D4B","CinematicNode_Response_10","Mógłby mi <i>rabi</> pomóc zrozumieć coś z <i>kabały</>?","<i>Rabbi</> <i>kabala</>'dan bir şey anlamama yardım edebilir mi?",""
