"Hash","NodeName","PL","TR","Notes"
"27B38D9A45AB4010F96368B748105059","CinematicNode_Choice_0","Przyznaj, że to wiadomość do ciebie.","Bunun sana yönelik bir mesaj olduğunu kabul et.",""
"860B6A754EC3976E514579BA7FEC8DFB","CinematicNode_Choice_0","Zwal winę na jakieś dzieciaki.","Suçu çocuklara at.",""
"4569AFB548F79F72B06CCF8E3A232617","CinematicNode_Choice_0","Uspokój ją. To nic takiego.","Onu yatıştır. Önemli bir şey değil.",""
"5568BEDE4685DCC4CF432B9B4E6DF0D4","CinematicNode_Choice_0","1","1",""
"14FA69EA447C7829B87875B7976D772E","CinematicNode_Choice_0","2","2",""
"C43615AC4EDA2E7BF83473AB458F57AB","CinematicNode_Choice_0","3","3",""
"F9B62F5245C7CF6C60CDC6BDFF87C6A1","CinematicNode_Response_0","Lepiej to zamiotę, zanim panienka zobaczy. A potem zamówię szklarza.","Hanımefendi görmeden bunu süpürsem iyi olur. Sonra camcı çağırırım.",""
"9F77EF1C4900CCFD7EA94BB8C0F987B4","CinematicNode_Response_0","Ja jej nie powiem, to będzie nasz mały sekret.","Ona söylemem, bu bizim küçük sırrımız olur.",""
"95D9ECC34D45BBA03382F5B5FFB01DB6","CinematicNode_Response_0","Otóż to, otóż to.","Aynen öyle, aynen öyle.",""
"A3DBF2DC419AD6C937BEC5A7A7376883","CinematicNode_Response_1","Może to jakieś szczeniackie wygłupy? Wiesz, jakie są dzieci. Mało to okien z Abaurycym natłukliśmy?","Belki çocuk muziplikleri? Çocukların nasıl olduğunu bilirsin. Abaurycy ile az mı pencere kırdık?",""
"F82F17F148B132043046BEB8378A7997","CinematicNode_Response_1","Tak, ale jak dorośliście, to myślałam, że mam to za sobą.","Evet, ama büyüdüğünüzde bunu artık geride bıraktığımı sanmıştım.",""
"CBCE38984959AEF1AA493EAC08B9B58E","CinematicNode_Response_2","Nie ma powodów do obaw. To pewnie nic takiego.","Endişelenmeye gerek yok. Muhtemelen önemli bir şey değil.",""
"C1F28C0B47024155482386A5D3DA5497","CinematicNode_Response_4","Na miłość Boską, paniczu! Co to znaczy?","Aman Tanrım bey oğlan! Bu ne demek?",""
"ECF161174E60AFD1394D1A8249D0E7A0","CinematicNode_Response_7","To wiadomość, na którą czekałem.","Beklediğim mesaj bu.",""
"F915C088470B084F89F4E1B46D85EA58","CinematicNode_Response_7","Są telefony.","Telefon var.",""
