"Hash","NodeName","PL","TR","Notes"
"8EC253AC48C70041C55A00AD6DEC4F7C","CinematicNode_Choice_0","Ujawnij, że masz dokumenty Dicksteina.","Dickstein'ın belgelerinin sende olduğunu açıkla.",""
"405AFCBB4EA1CB2876BDE487CFE7BFAA","CinematicNode_Choice_0","Zderz je z gorzką prawdą. To koniec.","Onları acı gerçekle yüz yüze getir. Bu son.",""
"8417E1924659D75E937776A2216B3F65","CinematicNode_Choice_0","Oddaj głos Ligii.","Sözü Ligia'ya bırak.",""
"7DFC408C48C3764B46A93F9D01FF8B49","CinematicNode_Choice_0","Zasugeruj znalezienie kryjówki.","Saklanacak bir yer bulmayı öner.",""
"F997F748431F13741B0C81BF8B5B6DA3","CinematicNode_Choice_0","1","1",""
"ED2E9E8546F2183852F6338EFBE28087","CinematicNode_Choice_0","2","2",""
"0D8AA6D8483AAE22454F44A877747163","CinematicNode_Choice_0","3","3",""
"33776E9D4CE28CAD45733E8571A913B3","CinematicNode_Choice_0","4","4",""
"BCF5C42E4121DCE386EDE2B045794DDF","CinematicNode_Choice_1","Ujawnij, że masz dokumenty Dicksteina.","Dickstein'ın belgelerinin sende olduğunu açıkla.",""
"E544D74942CDA749424608A88B178B97","CinematicNode_Choice_1","Życz wam wszystkim powodzenia.","Hepsine iyi şanslar dile.",""
"5CC61E2D451D69BA777038B36BADA29B","CinematicNode_Choice_1","Ponaglij je, czas kończyć.","Onları sıkıştır, bitirme vakti.",""
"D4FC9D0E4049B506717FC7B3813CD1CB","CinematicNode_Choice_1","1","1",""
"CEFACE034839A1F78BD78BAF0887F139","CinematicNode_Choice_1","2","2",""
"8A7CE2D243F0B53ED73B548C4440B16F","CinematicNode_Choice_1","3","3",""
"163BA33747C147583FEAF7935C48A046","CinematicNode_Choice_2","Powiedz, że to nie koniec, tylko przerwa.","Bunun son değil, bir ara olduğunu söyle.",""
"BFF1ADD148A70205A9DCE2B3EFDF5160","CinematicNode_Choice_2","Poradź, żeby znaleźli sobie dobrą kryjówkę.","İyi bir sığınak bulmalarını öner.",""
"E6EC976D4C01C91AC3CC599B532C0AF4","CinematicNode_Choice_2","Pozwól im debatować.","Tartışsınlar, bırak.",""
"6F80DB3244B5B4F91679D1AB0EEAC877","CinematicNode_Choice_2","1","1",""
"71663C0D4DB4F418268DBF9E6D9383EE","CinematicNode_Choice_2","2","2",""
"179DDCB1461F41034710B68392CD2BD0","CinematicNode_Choice_2","3","3",""
"082DC9064A5E672F021EA9BB1DB054EB","CinematicNode_Choice_3","Wyjaśnij Dicksteinowi, co mają na myśli.","Dickstein'a ne demek istediklerini açıkla.",""
"FDC3F5E843981F25AEAFFA8D0F18ED06","CinematicNode_Choice_3","Nic nie mów.","Bir şey söyleme.",""
"83B52D8F4D1F5393573CAA88777DA015","CinematicNode_Choice_3","Zauważ, że czas kończyć.","Bitirme vakti olduğunu belirt.",""
"0DADA0DC489C908C8AA33296C714A647","CinematicNode_Choice_3","1","1",""
"58D42D1F43A6419311D47E84DFF32F50","CinematicNode_Choice_3","2","2",""
"F7332549441EAC91D5D5C3B906457F08","CinematicNode_Choice_3","3","3",""
"04391FE44EFBFB6AA387BFB796697CFC","CinematicNode_Response_0","Zaczynamy?","Başlayalım mı?",""
"F1A5104F4F719AF7C0BB209EFE2C608E","CinematicNode_Response_0","Tak, chyba są już wszyscy, których zdołaliśmy ostrzec.","Evet, uyarabildiğimiz herkes burada sanırım.",""
"01A8C22F45EC5F98D7F12188416054BD","CinematicNode_Response_0","Moi drodzy, nie mógłbym być bardziej dumny, że byłem częścią tego przedsięwzięcia i nie może mi być bardziej przykro, że to już koniec.","Sevgili dostlarım, bu girişimin bir parçası olduğum için bundan daha gururlu olamazdım ve sona erdiği için bundan daha üzgün olamam.","Dickstein belirmiş"
"4B21BEE34E8AF3AF6FDDB288BFCDE0E8","CinematicNode_Response_0","Co? Jak to panie przewodniczący!?","Ne? Nasıl olur sayın başkan!?",""
"FD63A0A84470A8E0BB97BF834456010F","CinematicNode_Response_0","W obliczu aresztowań i całego niebezpieczeństwa, jakie na wszystkich sprowadziłem, nie widzę jednak innego wyjścia.","Tutuklamalar ve herkesin başına getirdiğim tehlike karşısında başka çıkar yol göremiyorum.",""
"73974C5541731FDF924E608FA7FB3C13","CinematicNode_Response_0","Zamykam Uniwersytet Latający. Dla waszego bezpieczeństwa.","Uçan Üniversite'yi kapatıyorum. Sizin güvenliğiniz için.",""
"A31198E3451578CABC81598A51557948","CinematicNode_Response_1","Chyba powinniśmy już zaczynać.","Artık başlamamız lazım sanırım.",""
"83119E3743218EE4B7CC03B093FC7270","CinematicNode_Response_10","Co myślisz, siostro?","Sen ne diyorsun, kardeşim?","Wiktor → Ligia"
"413182624FD8E79D965189BF2307B2DF","CinematicNode_Response_11","Sugeruję znaleźć jakąś bezpieczną kryjówkę i przeczekać to zamieszanie.","Güvenli bir sığınak bulup bu kargaşayı atlatmayı öneriyorum.",""
"9600880A44DB59E25B5DA194093383FE","CinematicNode_Response_13","Tak. Trzeba przeczekać, owszem, ale zrezygnować? Nigdy.","Evet. Beklemek gerek, doğru, ama vazgeçmek? Asla.",""
"A49682704DD21D87AC8A97B902AB73FF","CinematicNode_Response_14","Cóż. Może w takim razie to okaże się pomocne.","Eh. Öyleyse belki bu işe yarar.",""
"5E9B42804C9E87AF23D2E288A9D85FC1","CinematicNode_Response_15","Powodzenia. Mam nadzieję, że ta wola walki nie zostanie szybko ugaszona.","İyi şanslar. Umarım bu mücadele azmi çabuk sönmez.",""
"AE8F16714BB93C6A7069B8A4DA8AABED","CinematicNode_Response_16","Tak, nie kuśmy już losu.","Evet, artık talihi zorlamayalım.",""
"8D7BEFF549342D041D53FBA3B85A16D5","CinematicNode_Response_16","Bez pana, nie byłoby nas tutaj. To jeszcze nie koniec, do zobaczenia.","Siz olmasaydınız biz burada olmazdık. Bu son değil, görüşmek üzere.",""
"7415930F47FBFACBD7C31389862E4BBA","CinematicNode_Response_17","Tylko wtedy ofiara tych, którzy zostali aresztowani, nie pójdzie na marne.","Ancak o zaman tutuklananların fedakârlığı boşa gitmez.",""
"BB4955BE49D8060432B12AB27FA76BBA","CinematicNode_Response_17","Nie możemy się poddawać.","Vazgeçemeyiz.",""
"A0B1EC39466A916295B9A08ACB407A04","CinematicNode_Response_18","Mam nadzieję, że kiedyś spotkamy się jeszcze w dobrym zdrowiu i wolni.","Umarım bir gün sağ ve özgür olarak yeniden buluşuruz.",""
"CE77515B46C5A91CE4620DB7C832E9F4","CinematicNode_Response_18","Tymczasem, jestem zmuszony nalegać, abyśmy skończyli to zebranie.","Şimdilik bu toplantıyı sonlandırmamızda ısrar etmek zorundayım.",""
"CBA4AC2D48FE36A83B055B83C9058431","CinematicNode_Response_19","Obawiam się, że czas nas jednak nagli.","Korkarım vakit bizi sıkıştırıyor.",""
"8623131441AF48BABC2DA0948DFEF924","CinematicNode_Response_2","Samuel nie przyjdzie. Powinien być już w drodze do Wiednia.","Samuel gelmeyecek. Şimdiye Viyana yolunda olmalı.",""
"A0F0D7BC4CC9D407CF56EB9DD68EE902","CinematicNode_Response_2","Tak bez słowa? Nie wierzę, że zrobiłby coś takiego. Zostawił nas, tak po prostu?","Tek kelime etmeden mi? Böyle bir şey yapacağına inanamıyorum. Bizi öylece bıraktı mı?",""
"B9C5E30C4016DE15461F81828EDCA1EC","CinematicNode_Response_20","Może nie nazywajmy tego końcem, a przerwą?","Buna son demeyip bir ara diyelim belki?",""
"973E3D054351F630791A33BB1EA00002","CinematicNode_Response_20","Nie, nazywajmy rzeczy po imieniu. Tak będzie lepiej dla nas wszystkich.","Hayır, açıkça adını koyalım. Hepimiz için böylesi daha iyi olur.",""
"CF44B08C4314DDD44A9925939372C3DE","CinematicNode_Response_21","Sugeruję wszystkim znaleźć bezpieczną kryjówkę i przeczekać to zamieszanie.","Herkese güvenli bir sığınak bulup bu kargaşayı atlatmayı öneriyorum.",""
"5DDA2B1D4972DA3939ECF1ACC58455D6","CinematicNode_Response_21","Posłuchajcie, najważniejsze, to przeżyć. W razie, gdyby ktoś was złapał i przesłuchiwał, nie musicie mnie kryć. Nie warto się tak narażać.","Beni dinleyin, en önemlisi hayatta kalmak. Biri sizi yakalayıp sorgularsa beni korumak zorunda değilsiniz. Bu kadar risk almaya değmez.",""
"53E0B1BE460C0AFDFADB5683F50EBF57","CinematicNode_Response_22","Obawiam się, że tak.","Korkarım ki öyle.",""
"C851034A4450CF0FB205C0B5D3ACC749","CinematicNode_Response_23","Wtedy wszystkie z nas... Wszyscy, którzy zostali aresztowani, ich ofiara pójdzie na marne.","O zaman hepimiz… Tutuklananların hepsinin fedakârlığı boşa gider.",""
"5162D2FB4698BC6827119FB3DDCE0492","CinematicNode_Response_23","O czym wy mówicie?","Ne konuşuyorsunuz?","Dickstein"
"069505754A81DEC02A1E75AFB534B7A7","CinematicNode_Response_24","Obawiam się, że na teraz musimy zakończyć tę debatę. Ochrana w końcu znajdzie i to miejsce.","Korkarım şimdilik bu tartışmayı sonlandırmamız gerek. Ochrana burayı da eninde sonunda bulacak.",""
