Hash,NodeName,PL,TR,Notes
D9BAEB6644F6F7CBABA024A6CA903469,CinematicNode_Choice_3,Opowiedz mu o Skazach i salutorach.,Ona Kusurlar ve salutorlar hakkında anlat.,
D44DD2104CDF1B3616F97D828B5165ED,CinematicNode_Choice_3,"Wyjaśnij, czym są Ślady.",İzlerin ne olduğunu açıkla.,
6631189540410C4BF5F6048D9FF94819,CinematicNode_Choice_3,"Opowiedz, czemu posiadanie wielu salutorów jest niebezpieczne.",Birden çok salutora sahip olmanın neden tehlikeli olduğunu anlat.,
A0B12AD648EDCD6C744828A58E80740F,CinematicNode_Choice_3,"Zapytaj, czemu z tobą pojechał.",Neden seninle geldiğini sor.,
6EF23482413E4EBB0374F8B11ADB9433,CinematicNode_Choice_3,Odejdź.,Ayrıl.,
1B0DA238460EA8BE94D2018C4ABC796B,CinematicNode_Choice_4,"Powiedz, jaką Skazę skrywasz.",Hangi Kusuru taşıdığını söyle.,
5F3B5B934BF5F3D19A7647A55D067455,CinematicNode_Choice_4,Nie zdradzaj mu swojej Skazy. Zmień temat.,Kusurunu ona açıklama. Konuyu değiştir.,
E3B8762744A41D977B5477B805914553,CinematicNode_Choice_5,"Powiedz, że inni to tchórze.",Diğerlerinin korkak olduğunu söyle.,
D0A8EA9048A90BA830F71E94268A7971,CinematicNode_Choice_5,"Opowiedz, co cię spotkało, kiedy podjąłeś taką próbę.",Böyle bir denemeye kalktığında başına geleni anlat.,
98166FBF4616844CE6E58CB6F051CF61,CinematicNode_Response_16,Co spodziewasz się tu znaleźć? Pożar był prawie rok temu.,Burada ne bulmayı umuyorsun? Yangın neredeyse bir yıl önceydi.,
1BECEC634EBB05F7596EF5AA4440F721,CinematicNode_Response_16,"Czas nie ma tu takiego znaczenia. Szukam wskazówek i osobistych Śladów, one naprowadzą mnie na kogoś, kto nosi Skazę, która zwabiła tutaj salutora.","Zamanın burada öyle bir önemi yok. İpuçları ve kişisel İzler arıyorum; onlar beni, salutoru buraya çekmiş bir Kusur taşıyan birine yönlendirecek.",
BC91FE344E1EE022B01E81A042F81DCE,CinematicNode_Response_16,"Mhm... Myślałem, że mogę ci być pomocny, ale...","Hm… Sana faydalı olabilirim sanmıştım, ama…",
