"Hash","NodeName","PL","TR","Notes"
"59FA077E4CB980B207840D9411E2904E","CodexSalutorsDT","Upyr","Upyr","Başlık; glossary aynen"
"1DBBB544484A54A891F8DABB71A7D5A4","CodexSalutorsDT","Mój pierwszy Salutor. Przyszedł do mnie ponad piętnaście lat temu, a ja ofiarowałem mu swoje serce i Skazę Dumy, którą noszę. Przez próby schwytania innych, popadłem w spiralę udręki i wyczerpania, co kosztowało mnie utratę więzi z Upyrem. Nie mogę używać jego mocy. Czy nawet dostrzec go w pełni... Obaj jesteśmy cieniami dawnych siebie. Nie potrafię mu pomóc, ale słyszałem o kimś, kto może.","İlk Salutor'um. On beş yıldan fazla zaman önce bana geldi; ben de ona yüreğimi ve taşıdığım Kibir Kusur'umu sundum. Başkalarını yakalamaya girişirken bir ıstırap ve tükeniş sarmalına düştüm; bu, Upyr'le Bağ'ımı kaybetmeme mal oldu. Gücünü kullanamıyorum. Hatta onu tam olarak seçemiyorum bile… İkimiz de eski kendimizin gölgesiyiz. Ona yardım edemiyorum, ama edebilecek birinden söz edildiğini duydum.",""
"E107E4904F6301ACFCF5EABB14215A72","CodexSalutorsDT","Upyr wrócił! Jego moc wraz z nim. Dobrze go znowu widzieć. Upyr to słowiański duch szlachcica, co położył życie swoje i swoich kompanów na szali, a następnie stracił je w honorowej bitwie. Dlatego Skazy, które nęcą Upyra, związane są z butą, walecznością, honorem. I dumą.","Upyr döndü! Gücüyle birlikte. Onu yeniden görmek güzel. Upyr, kendi canıyla birlikte yoldaşlarının canını da tehlikeye atan ve sonunda onurlu bir çarpışmada onları yitiren bir asilzadenin Slav ruhudur. Bu yüzden Upyr'i cezbeden Kusurlar, kibir, cesaret ve onurla — ve gururla — bağlıdır.",""
"4B3A9C7B4FDE9B7EDA2B96A103C0112F","CodexSalutorsDT","Mój Upyr przyszedł do mnie, kiedy poczucie dumy i chęć wzięcia spraw we własne ręce stały się nie do wytrzymania. Te piętnaście lat temu, wbrew zakazom ojca, ja i Abaurycy postanowiliśmy działać na własną rękę. Każdy z nas zapłacił za to na swój sposób.","Benim Upyr'im, gurur duygusu ve işleri kendi ellerime alma isteği dayanılmaz hâle geldiği vakit bana geldi. Babamın yasaklarına rağmen, o on beş yıl önce Abaurycy ile birlikte kendi başımızın çaresine bakmaya karar verdik. Her birimiz bedelini kendi tarzıyla ödedi.",""
"D347F12B4DF0346601CC83AD6FFB9851","CodexSalutorsDT","Bukavac","Bukavac","Başlık"
"011F9D104D001979B6B9EE9FEAC8069E","CodexSalutorsDT","Bukavace pojawiają się czasem w podaniach i legendach z Syrmii, czyli ziem Królestwa Sławonii. Są uosobieniem brutalnej siły i nieuniknionej kary za grzechy, która zawsze nadejdzie.","Bukavaclar, yani Slavonya Krallığı topraklarının bir parçası olan Sirem söylence ve efsanelerinde zaman zaman belirirler. Vahşi gücün ve günahların er geç gelecek kaçınılmaz cezasının cisimleşmiş halidirler.",""
"D937685C44582A64178287A58249D6B5","CodexSalutorsDT","Dlatego przyciągają je Skazy zrodzone z czynów zabronionych, takich jak morderstwo starosty Wasilija.","İşte bu yüzden onları, köy muhtarı Wasilij'in öldürülmesi gibi yasak eylemlerden doğan Kusurlar cezbeder.",""
"464A92E54D076C9147B206B82491F2B6","CodexSalutorsDT","Mój Bukavac podążał za Vesną, chłopką z Zakaukazia z dramatyczną przeszłością.","Benim Bukavac'ım, dramatik bir geçmişi olan Güney Kafkasyalı köylü Vesna'nın peşindeydi.",""
"7EEAAF7F41AFDD531AB9CFA438E40D6A","CodexSalutorsDT","Lelek","Lelek","Başlık"
"D19012AB4C139F7760F885AAB806A7D8","CodexSalutorsDT","Jego imię po kaszubsku oznacza głupca. Lelki to małe i niesforne Salutory, które ciągną tam, gdzie gra muzyka, dochodzi do różnych aktów lekkomyślności, a najlepiej, jak ktoś w tym procesie straci życie. Ich trel bywa zwiastunek rychlej śmierci.","Adı, Kaşubcada budala demektir. Lelekler, küçük ve haşarı Salutorlar olup müziğin çaldığı, türlü düşüncesizce eylemlerin yaşandığı, tercihen de birinin bu süreçte canını yitirdiği yerlere çekilirler. Ötüşleri yaklaşan bir ölümün habercisi olabilir.",""
