"Hash","NodeName","PL","TR","Notes"
"0C50CDE544CE333775512F8505B7F282","CinematicNode_Choice_0","Przygotuj się do wykładu.","Ders için hazırlan.",""
"024335AF41FE044A0BE2ACBB743FFA88","CinematicNode_Choice_0","Sprawdź, czy studenci już się zebrali.","Öğrencilerin toplanıp toplanmadığını kontrol et.",""
"5FC523034491E9486391B685ED6242B3","CinematicNode_Choice_0","1","1",""
"05651B454357BD686EF6E1B119258CCD","CinematicNode_Choice_0","2","2",""
"792F4A1F4E239753EA50DF951A72D465","CinematicNode_Response_0","...","...",""
"E5DC81F34D6AD5BAE731D0B37E6F3386","CinematicNode_Response_0","...","...",""
"896A27784862FF233D46C9B054C0E96A","CinematicNode_Response_1","Jeśli przyjdę przebrany, ktoś może zacząć coś podejrzewać.","Kostümlü gelirsem, biri bir şeyler şüphelenmeye başlayabilir.",""
"028FDBAF4C3215A0706A22A6B583C511","CinematicNode_Response_1","...","...",""
"DEF903624330B7C3AE056DBE0EEDE63D","CinematicNode_Response_2","Tak myślałem.","Öyle düşünmüştüm.",""
"36913F284819339C8E8CD4A595B8397E","CinematicNode_Response_3","Co sądzisz?","Ne düşünüyorsun?",""
"366DAE70473953406BE50B8EDB5B489D","CinematicNode_Response_3","...","...",""
"739073D64D3F49C26337B580FB59A0DC","CinematicNode_Response_4","Jak nie spodoba im się wykład, to przynajmniej zaimponuję im klasą.","Ders hoşlarına gitmezse, en azından zarafetimle etkileyeyim.",""
"524211954FAD20CBBB6DE882C8C96A2E","CinematicNode_Response_4","...","...",""
"3B8722124DA5A7FE3BB022A3A63430F4","CinematicNode_Response_4","Wiem, wiem. Czemu miałoby im się nie spodobać?","Biliyorum, biliyorum. Neden hoşlarına gitmesin ki?",""
"148E6B45488DB0663430DFB86CE7C957","CinematicNode_Response_4","...","...",""
"8A82A9F243357422D71B9D8EC3756D8B","CinematicNode_Response_5","Poszukajmy teraz jakichś rzeczy, o których mógłbym opowiedzieć studentom.","Şimdi öğrencilere anlatabileceğim şeyler bulalım.",""
"BA71F5394C0154394CADEF9CB0CFA9B5","CinematicNode_Response_5","...","...",""
"61E93DAD460B1D64E028F1AEFA539FAA","CinematicNode_Response_6","Sprawdźmy, czy Ligii udało się kogoś sprowadzić na ten mój wykład.","Ligia'nın benim dersime birini toparlayıp toplayamadığını görelim.",""
"44897CE24315B6D450A3F8B1B75C17BD","CinematicNode_Response_6","...","...",""
