"Hash","NodeName","PL","TR","Notes"
"3AF91C0F4C270A5A5F34FEBC3F008F6A","vset_Wiktor","Szkoda czasu na sen.","Uyumak vakit israfı.",""
"233D15DB49D4A39F953998A5AFAFC8C8","vset_Wiktor","Nie. Mam dużo do zrobienia.","Hayır. Yapacak çok şeyim var.",""
"07A629FC49016E931EAC3D95EB572AD1","vset_Wiktor","Słońce jeszcze na niebie, mam co robić.","Güneş hâlâ gökte, yapacak işim var.",""
"98AC752747CF2D6ED615D5812691D20B","vset_Wiktor","Ciekawe...","İlginç…",""
"B217603E4727644C350FFF9898E1A6F7","vset_Wiktor","Interesujące...","Enteresan…",""
"FDC249004A0EF76428E842BCE948F8AE","vset_Wiktor","Muszę zobaczyć się z Rasputinem.","Rasputin'le buluşmam lazım.",""
"140D1FD7444C3512570A7697EAC7622D","vset_Wiktor","Nic się tu nie zmieniło...","Burada hiçbir şey değişmemiş…",""
"B7C38A3140156280979602AEFCED7414","vset_Wiktor","Swietłana dobrze je ukryła...","Swietłana onları iyi saklamış…",""
"94DA862D462B8063C317DCBA44A40762","vset_Wiktor","Dawno mnie tu nie było.","Buraya geleli çok oldu.",""
"58D29ECD4B700D0F13D626BB58A0C030","vset_Wiktor","Co chcesz mi powiedzieć, przyjacielu?","Bana ne anlatmak istiyorsun, dostum?",""
"1C9D6B6D419B7F2BFA475FAE3EB2AEA6","vset_Wiktor","Prababcia Józefina. Thaumaturgini.","Büyükninem Józefina. Tılsımkâr kadın.",""
"AC1C2F2D411C80EDE6B82DB4BBAC816E","vset_Wiktor","Dziadek Nikodem, thaumaturg. Ledwo go pamiętam.","Dedem Nikodem, tılsımkâr. Onu zar zor hatırlıyorum.",""
"27417CC14A6C15CDC6CCFBAC69FB0B0F","vset_Wiktor","Gdzie... gdzie ja jestem?","Nerede… ben neredeyim?",""
"B6199FCA4E4C9CAA34AEF19DE34D17C4","vset_Wiktor","Rasputin? Nikogo tu nie ma...","Rasputin? Burada kimse yok…",""
"4954E539419BA7BA0E1E18AE3DE147B6","vset_Wiktor","Muszę się stąd wydostać.","Buradan çıkmam lazım.",""
"8394234043381728B3921E898EE05F3D","vset_Wiktor","Czy to sen?","Bu rüya mı?",""
"ADA87E8342A8E2BAC0E66097DF40C9BB","vset_Wiktor","Wygląda znajomo. A jednak jakoś inaczej.","Tanıdık görünüyor. Ama yine de bir tuhaf.",""
"7350EE4E444CFF9F2BC4AC956883F34F","vset_Wiktor"," Kolejny sen... Dokąd poprowadzi mnie tym razem?"," Bir rüya daha… Bu sefer beni nereye götürecek?",""
"5CB8EE224AEB000921CF25B436DA3D19","vset_Wiktor","Czy tak wygląda śmierć? Nieskończona pustka?","Ölüm böyle mi görünüyor? Sonsuz bir boşluk?",""
"29F8F53F4D552FE049A0C4A73D972E22","vset_Wiktor","Czy to... piekło? No cóż. Mogłem się spodziewać.","Burası… cehennem mi? Eh, beklenebilirdi.",""
"290B9FFB4B4C65FC03D9F1B396C69613","vset_Wiktor","Co to za dźwięk? Łańcuchy...?","Bu da neyin sesi? Zincirler mi…?",""
"092705D642BECABCDF4749926127655F","vset_Wiktor","Brzmiało jak krzyk... Nieludzki...","Çığlık gibiydi… İnsan dışı…",""
"4A74B927405887687580428B43422E99","vset_Wiktor","Samotnie.","Yapayalnız.",""
"50078D2D47F3E9927B5D0EA3A9A9A2E9","vset_Wiktor","Przytulnie.","Cana yakın.",""
"D6023A274BF60ECAA5BAEB8A2AE6D30B","vset_Wiktor","Pozwiedzam.","Etrafa bakacağım.",""
"75F3F6BF45D07DA410FDC29BDB0F0C39","vset_Wiktor","Rozejrzę się.","Bir göz atayım.",""
"425A827B44340B137897FBA6E5217E40","vset_Wiktor","I jeszcze zaczęło lać.","Bir de yağmur boşaldı üstüne.",""
