Hash,NodeName,PL,TR,Notes
8698816B45F257D84F8A3CB91668EC72,CinematicNode_Choice_1,"Uspokój ją, niech poczuje się bezpiecznie.","Onu sakinleştir, güvende hissetsin.",
3E390F6D44CCB0F81C2747AAD334CE51,CinematicNode_Choice_1,"Spróbuj przekonać Vesnę, żeby cię wpuściła.",Vesna'yı seni içeri almaya ikna etmeye çalış.,
B3B18EEC432162DF851F26ACC8B0E3CA,CinematicNode_Choice_1,"Daj jej laleczkę, którą znalazłeś.",Bulduğun oyuncak bebeği ona ver.,
2CB9BB384666617467969D9D7D52899B,CinematicNode_Response_10,"Proszę otworzyć, chciałem zamienić słowo o pani mężu.","Açın lütfen, kocanız hakkında birkaç çift laf etmek istiyordum.","Wiktor→Vesna: 'siz' (pani)"
3F172B5042AC5338C8D1FB87333EBCDD,CinematicNode_Response_10,"Lepiej, żeby tu pana nie było, kiedy on wróci. On nie taki rozmowny i grzeczny jak ja!",O döndüğünde burada olmasanız iyi olur. O benim kadar konuşkan ve nazik değildir!,
7198F5B0457826ECD0C7CBBB43419C85,CinematicNode_Response_11,"Proszę się nie bać, muszę tylko wiedzieć, gdzie znajdę teraz pani męża.","Korkmayın lütfen, sadece kocanızı şimdi nerede bulacağımı bilmem gerek.",
7A6F46104E0297B2DCF3988E6ED5FFD0,CinematicNode_Response_11,"Drzewo rąbie... Na polanie, w lesie.",Odun kesiyor… Ormandaki açıklıkta.,
DC278F0345C87183AEFE2A9FA04DF756,CinematicNode_Response_12,Czy mogę wejść? Nie chcę zwracać uwagi sąsiadów.,İçeri girebilir miyim? Komşuların dikkatini çekmek istemiyorum.,
C04CCABD48DA6DC6065DEABC65CB0372,CinematicNode_Response_12,"Jeszcze czego! Mów, czego pan chcesz i znikaj pan stąd!",Daha neler! Ne istediğini söyle de defolup git buradan!,
F7FA55DA4462809576DCEEB8F329CD78,CinematicNode_Response_13,"Proszę stąd odejść. Proszę, proszę, proszę...","Lütfen buradan gidin. Lütfen, lütfen, lütfen…",
D822805F42F20ACA5F579AB4CA315ADC,CinematicNode_Response_14,"Mam coś, co chyba należy do pani. Znalazłem to przy spalonym gospodarstwie pani ojca.",Sanırım size ait bir şey var bende. Babanızın yanmış çiftliğinin yanında buldum.,
C6D057A34CD78CEA929F0F80BFD09836,CinematicNode_Response_14,"Zapisał się na niej pani strach. Wiem to, jestem thaumaturgiem. Chcę pomóc.","Üzerine korkunuz kaydolmuş. Bunu biliyorum, ben bir Tılsımkârım. Yardım etmek istiyorum.",
BAF88D7C4B6136DBAFC9B4867FD5F049,CinematicNode_Response_14,Co pan chce wiedzieć?,Ne öğrenmek istiyorsunuz?,
74999E80494E364DE74F888806417F81,CinematicNode_Response_14,Gdzie mogę znaleźć pani męża?,Kocanızı nerede bulabilirim?,
8D74F36D4C7F1D12AB7BA889E0C7E1B7,CinematicNode_Response_14,"Na polanie, pod lasem. Rąbie drzewo z innymi.",Ormanın eteğindeki açıklıkta. Başkalarıyla odun kesiyor.,
95C4CEDA4D4ED8006FB460828CED492F,CinematicNode_Response_14,Dziękuję.,Teşekkür ederim.,
EA2489D1427E2F34CF7FA89CAFEBCE5C,CinematicNode_Response_14,Niech pan to stąd zabierze.,Bunu buradan götürün.,
E707281E440B2D0AE09132AD799653F0,CinematicNode_Response_15,"Wiem, że pani się boi. Proszę chociaż uchylić drzwi i pozwolić mi na jedno krótkie pytanie.",Korktuğunuzu biliyorum. Hiç olmazsa kapıyı aralayın ve bana tek bir kısa soru sormama izin verin.,
97B83050455D26C0859CAA9F7AFA7C31,CinematicNode_Response_15,Czego pan chce?,Ne istiyorsunuz?,
3E4E6FA44EBF5D2DB57264988695FC11,CinematicNode_Response_8,"Chciałem porozmawiać. Pani Vesno, proszę otworzyć.","Konuşmak istemiştim. Vesna Hanım, açın lütfen.",
DD96A11645B1E0E54D374EB1A60FD16A,CinematicNode_Response_8,Proszę stąd odejść! Nie zapraszaliśmy żadnych gości!,Lütfen buradan gidin! Hiç misafir davet etmedik!,
727278F54A93FA46C9394ABB83C6BC88,CinematicNode_Response_9,"Mówię, idź stąd! Bo ludzi zawołam! POMOCY! POMOCY! Ludzie, ratunku!","Diyorum git buradan! Yoksa adam çağıracağım! İMDAT! İMDAT! Millet, yardım edin!",
