"Hash","NodeName","PL","TR","Notes"
"00E117A04495B5265F9535AC8322ACBC","CinematicNode_Choice_0","Wspomnij skorumpowanego policjanta.","Rüşvetli polisi zikret.",""
"0626B395410E55695F0F58A65473ADF9","CinematicNode_Choice_0","Wytknij pijanych klientów.","Sarhoş müşterileri yüzüne vur.",""
"BE3479CE48EC3BBBE71B189C3299C6DC","CinematicNode_Choice_0","Sprowokuj walkę.","Kavgayı kışkırt.",""
"3E6886664D2815A5F62267B6B7E3889B","CinematicNode_Choice_0","Odejdź.","Ayrıl.",""
"482A7A1346330CFB6317908444318315","CinematicNode_Choice_0","1","1",""
"F543A1E44BB4A8B226C04DB253D6D312","CinematicNode_Choice_0","2","2",""
"13F33CA3405ABF779734B499254350AD","CinematicNode_Choice_0","3","3",""
"9F7050454635AFE5B17C7C9CA47A6E9B","CinematicNode_Choice_0","4","4",""
"01DF0D2E46C273C789CE3DB436A478FF","CinematicNode_Choice_1","Powiedz, że szukasz Ariela Rofe.","Ariel Rofe'yi aradığını söyle.",""
"7765576D4D042DF2A9688584FD669545","CinematicNode_Choice_1","Zauważ, że brzmi jak znajomy, którego szukasz.","Bunun aradığın bir tanıdığına benzediğine dikkat çek.",""
"15D4F8094ED4267686E947917A31B5A5","CinematicNode_Choice_1","Zapytaj o zamknięty sklep.","Kapalı dükkânı sor.",""
"5919CA06473BABD8C9AAC6A2C78E4D4D","CinematicNode_Choice_1","Spierdalaj.","Sik de defol.",""
"3AF7D01A47841374EB03989527330F35","CinematicNode_Choice_1","1","1",""
"188382274AD9E525C9267A951F4E3F00","CinematicNode_Choice_1","2","2",""
"F5A14B1442A09BA994F1108D7D5F2A1B","CinematicNode_Choice_1","3","3",""
"5C3F128B40DA8992C468DAB298A4992C","CinematicNode_Choice_1","4","4",""
"F985ED3645DF5BD4CC34BAAB5454FAA5","CinematicNode_Choice_2","Poproś, żeby Ariel cię wysłuchał.","Ariel'in seni dinlemesini rica et.",""
"8861D11A4DFCA1EB260AB688715B860A","CinematicNode_Choice_2","Uprzedź, że walka nie potrwa długo.","Dövüşün uzun sürmeyeceği konusunda uyar.",""
"0A45228C45C873AD60A9F0AF441DBEE7","CinematicNode_Choice_2","Powiedz, że już wystarczy tego bicia.","Bu dayağın yeter olduğunu söyle.",""
"22DD7D12439552D357C4C6A996876E83","CinematicNode_Choice_2","1","1",""
"0D6528444B6A2299F211FA8EEBA69237","CinematicNode_Choice_2","2","2",""
"DC0535284CE8EEA2567B389FB984AF1E","CinematicNode_Choice_2","3","3",""
"44F3B9584DE1EFDCA05F8AA78981803F","CinematicNode_Response_0","Przepraszam, może pan mógłby mi pomóc?","Affedersiniz, bana yardımcı olabilir misiniz?",""
"B94CC5464C6922E502AE639E5F17E94F","CinematicNode_Response_0","Spierdalaj!","Sik de defol!",""
"B5010CCA4DAD23CB9ED0E0AF44CEAE67","CinematicNode_Response_1","Czy mi się wydaje, czy ty zamkniętej masarni pilnujesz?","Bana mı öyle geliyor, yoksa sen kapalı bir kasap dükkânının mı nöbetini tutuyorsun?",""
