"Hash","NodeName","PL","TR","Notes"
"8F7E4D8842A1AE4AB37C12B6ACD436C9","lw_cm01_readable","Nekrolog","Vefat İlanı",""
"816448964D38024060B758B6094D0774","lw_cm01_readable","Ś. P.
Vitalij Goriemykin

oddał Bogu ducha dnia 3 września 1905 r. Eksportacja zwłok na cmentarz powązkowski odbędzie się w piątek o godzinie 4-ej po południu, z domu własnego przy ulicy Mylnej nr 7. Na ten smutny obrząd stroskana żona zaprasza rodzinę i życzliwych.","M. L.
Vitalij Goriemykin

3 Eylül 1905 tarihinde ruhunu Tanrı'ya teslim etmiştir. Cenazenin Powązki mezarlığına nakli, Cuma günü öğleden sonra saat 4'te, Mylna sokağı № 7'deki hanesinden yapılacaktır. Bu hüzünlü merasime kederli eş, aileyi ve sevenleri davet eder.","'Ś. P.' (Świętej Pamięci) = 'Mekânı Latif olsun' (M. L.) tipi kısaltma"
"9BF5530B479D075CF97DA1974392C55B","lw_cm01_readable","Napis na grobowcu","Mezar Üzerindeki Yazı",""
"95AF76D34291935051347AA3CD72681B","lw_cm01_readable","Apage, demony! WTA","Defolun, iblisler! VTKC","Apage = 'defol' (Latin); WTA = VTKC (Varşova Tılsımkârlık Karşıtı Cemiyeti)"
"423DCA704808B6D82C63CFB6856524F7","lw_cm01_readable","Transparent WTA","VTKC Pankartı",""
"2E5F05B34451EAB5530AC99438C90429","lw_cm01_readable","Precz z thaumaturgią
z miejsc uświęconych!
WTA","Kutsal mekânlardan
kahrolsun tılsımkârlık!
VTKC",""
"CA18A8A64C3FE43917870DABB79F035C","lw_cm01_readable","Ulotka WTA","VTKC Broşürü",""
"D39DD02045103B2288E917878AC85E22","lw_cm01_readable","WARSZAWSKIE TOWARZYSTWO ANTYTHAUMATURGICZNE

- już od trzech lat pełni ważną misję zwalczania thaumaturgii i wszelkich jej przejawów w przestrzeni publicznej. W działalności i istnieniu tempermantów widzimy ogromne zagrożenie dla obywateli i całej cywilizacji.

Razem nie dopuśćmy do rozrostu ropiejącego wrzodu na tkance dziejów, jakim jest panowanie thaumaturgistów nad ludzkością, do którego od wieków oni dążą.
Wspomóż naszą działalność datkiem. Przyjmujemy czeki, gotówkę i darowizny rzeczowe.
Datki prosimy kierować na adres WTA - ul. Młynarska Tylna 10, Warszawa.

Zapraszamy również do wstąpienia w szeregi naszego towarzystwa - nabór jest stale otwarty.","VARŞOVA TILSIMKÂRLIK KARŞITI CEMİYETİ

— üç yıldır tılsımkârlıkla ve onun kamusal alandaki her türlü tezahürüyle mücadele etme vazifesini yürütmektedir. Mizaçlıların faaliyetini ve mevcudiyetini vatandaşlar ve tüm medeniyet için büyük bir tehdit olarak görüyoruz.

Tılsımkâristlerin yüzyıllardır peşinde koştuğu, insanlık üzerindeki hâkimiyetleri olan ve tarihin dokusunda iltihap toplayan bu yaranın büyümesine hep birlikte izin vermeyelim.
Faaliyetlerimize bir bağışla destek olun. Çek, nakit ve ayni bağış kabul ediyoruz.
Bağışları lütfen şu adrese iletin: VTKC — Młynarska Tylna Sokağı 10, Varşova.

Cemiyetimizin saflarına katılmaya da davet ediyoruz — kayıtlar daima açıktır.","WTA→VTKC; tempermant = 'mizaçlı' (tılsımkâra hakaret); thaumaturgist → 'tılsımkârist'"
"953E441D48E5485596BCCF9B286625F8","lw_cm01_readable","Tajna wiadomość","Gizli Mesaj",""
"AA06FCBC4108DD328F9BA39E868F099B","lw_cm01_readable","Szanowny Panie Konieczny,

rewolucja to tylko kwestia czasu, a to dzięki naszej owocnej współpracy. Młoda krew, rekrutowana przez WTA, z pewnością zapewni sukces planowanym przez nas działaniom. W ramach naszej umowy przesyłam połowę kwoty, o której rozmawialiśmy. Mam nadzieję, że pomoże Pańskiej organizacji prężnie się rozwijać. Druga połowa kwoty będzie dostarczona, gdy chłopcy dobrze się spiszą.
Wiem, że jest Pan rozważnym człowiekiem, ale proszę nie zapomnieć o spaleniu tej wiadomości niezwłocznie po przeczytaniu.

Podpisano,
Waleczny","Muhterem Bay Konieczny,

İhtilal artık yalnızca bir zaman meselesidir, hem de verimli işbirliğimiz sayesinde. VTKC tarafından devşirilen genç kan, planladığımız eylemlerin başarısını şüphesiz temin edecektir. Anlaşmamız gereği, konuştuğumuz meblağın yarısını gönderiyorum. Umarım bu, teşkilatınızın güçlü bir şekilde gelişmesine yardımcı olur. Meblağın diğer yarısı, delikanlılar işlerini iyi gördüğünde ulaştırılacaktır.
Sizin ihtiyatlı bir insan olduğunuzu biliyorum, ancak bu mesajı okur okumaz derhal yakmayı unutmamanızı rica ederim.

İmza,
Waleczny","'Waleczny' = 'Yiğit' (takma ad, aynen korundu)"
