"Hash","NodeName","PL","TR","Notes"
"6D4F172D447DF13232E922A503A8DB8A","IC_lw_pp01","Pechowi oportuniści","Şanssız Fırsatçılar",""
"405875084597181A1DDBEA9273827FC5","IC_lw_pp01","Wygląda na to, że bywalcy tego magazynu weszli w posiadanie skradzionej broni. Coś, co wydawało się szczęśliwym trafem, okazuje się teraz nie lada problemem.","Anlaşılan bu deponun müdavimleri çalıntı silahların sahibi olmuş. Önce talihli bir tesadüf gibi görünen şey, şimdi başlı başına bir derde dönüşmüş.",""
"73B54B1141AD61F8145CC282E2FF6714","IC_lw_pp01","Artykuł","Makale",""
"E31464274498E05931A675B5EAEA22CF","IC_lw_pp01","W Porcie Praskim doszło do napadu na transport broni.","Praga Limanı'nda silah nakliyatına saldırı düzenlenmiş.",""
"DBC7D5A64D25F4CF3EEF4194F422F08B","IC_lw_pp01","Artykuł","Makale",""
"55DE1F3C473589C17ADBB38A6E31C44C","IC_lw_pp01","Odczytywane słowa krążą nad ich głowami i wbijają się głęboko w tkankę myśli. Blask szczęśliwego trafu jest tak silny, że oczy mrużą się z niedowierzania. To nie miało prawa się udać, a jednak się udało...","Okunan sözcükler başlarının üstünde dönüp düşüncelerinin dokusuna derinden çakılıyor. Talihli tesadüfün parıltısı öyle güçlü ki, gözler inanamamaktan kısılıyor. Bu işin yürümesine hak yoktu, ama yürüdü işte…",""
"E180A4F243A878B4C3F59EBFF608AC7C","IC_lw_pp01","Skrzynia z carskim emblematem","Çar Amblemli Sandık",""
"25D9D4FC4F3D4D8699F07EA81B6603B5","IC_lw_pp01","Czyżby to była część skradzionego transportu broni?","Acaba çalınan silah nakliyatının bir parçası mı bu?",""
"50EF5D864700347E0482BBA9757BA39E","IC_lw_pp01","Skrzynia z bronią","Silah Sandığı",""
"23DED5034511F6AD7500F891E4580C5E","IC_lw_pp01","Drzazga, wbita w skórę przy przesuwaniu skrzyni, paliła, ale ogień samozadowolenia płonął intensywniej. Jakie to łatwe. Kilka zdań wystarczyło, by przekonać resztę do skorzystania z okazji... Naiwne, przydatne baranki pójdą za swoim pasterzem nawet do piekła.","Sandığı kaydırırken tene saplanan kıymık yakıyordu, ama özbeğeninin ateşi daha şiddetle harlıyordu. Ne kolaymış. Birkaç cümle yetti diğerlerini fırsatı değerlendirmeye ikna etmeye… Saf, işe yarar kuzucuklar çobanlarının peşinden cehenneme bile giderler.",""
"26D07A2044427169760A67B3225E0B11","IC_lw_pp01","Podarty list gończy","Yırtılmış Tutuklama İlanı",""
"DC60911047C141EED5F2A5B30C1E0A03","IC_lw_pp01","Policja poszukuje sprawców ataku na konwój.","Polis, konvoy saldırısının faillerini arıyor.",""
"89C7AFC743A50E0DD9797DAE3DB80BD2","IC_lw_pp01","List Gończy","Tutuklama İlanı",""
"636300FC428E00255875EFAAA598414C","IC_lw_pp01","Spracowane dłonie zrywały plakat impulsywnie, a potem podarły go na kawałki. Policja jest na ich tropie, a ogłoszenia wiszą w całym porcie... Co ich podkusiło, by porywać się na taki czyn? Teraz czeka ich w najlepszym razie - stryczek, w najgorszym - barak na Sybirze.","Yıpranmış eller afişi düşünmeden koparıp parçalara ayırdı. Polis izlerinin peşinde ve duyurular tüm limanda asılı… Onları böyle bir işe kalkışmaya ne sürükledi? Şimdi en iyi ihtimalle bir darağacı, en kötü ihtimalle Sibirya'da bir baraka bekliyor.",""
"AE2A8FA745971D2460ECABA8409FD071","IC_lw_pp01","Krampus i łobuz","Krampus ve Serseri",""
"DCAA54254FD682AE5F6AD8B797D4B18D","IC_lw_pp01","Edek jest demagogiem, który wykorzystuje swoje zdolności dla własnych korzyści i aby wyplątywać się z kłopotów. Aby jego skaza w pełni zajaśniała, powinienem wpędzić go w jeszcze większe tarapaty.","Edek bir demagog; yeteneklerini kendi çıkarı ve başını dertten kurtarmak için kullanıyor. Kusurunun tam parıldaması için onu daha büyük bir belaya sokmam gerekiyor.",""
"D4EDBF1C435C53ABAFAB87BDDCDC9AC8","IC_lw_pp01","Krampus","Krampus",""
"96EABC4B44D40F5AC3EEA49D4C3F753C","IC_lw_pp01","Osoba, na której żeruje Krampus, jest gdzieś w pobliżu.","Krampus'un avlandığı kişi yakınlarda bir yerde.",""
"6D5313A44B95FB33632E1E85B851563D","IC_lw_pp01","Cerowana czapka","Yamalı Kasket",""
"8960439449E5EF7AC15DF98FE4152E80","IC_lw_pp01","Wysłużona, z pozszywanymi dziurami. Typowa dla robotników.","Eskimiş, delikleri dikilmiş. Tipik bir işçi kasketi.",""
"22D4DB5646B4A114089B3A9AEE0C4D56","IC_lw_pp01","Czapka","Kasket",""
"641EA2924F0A4A4310348DA0004A31AC","IC_lw_pp01","Igła z impetem wbijała się w wełnę, a każdy ścieg wszywał w tkaninę gorzkie słowa wypowiadane do męża. Raz, przebicie: zmienił się na gorsze; dwa, szarpnięcie: to przez drania z magazynu; trzy, supeł: niech sobie znajdzie innych kolegów, bo inaczej śpi na podłodze.","İğne hızla yünü deliyordu, her dikiş kumaşa kocaya söylenmiş acı sözleri dokuyordu. Bir, batış: değişmiş, hem de kötüye; iki, çekiş: hep o depodaki alçak yüzünden; üç, düğüm: ya başka arkadaşlar bulsun, yoksa yerde yatar.",""
"8C95283C4237876F7C72C7900AE2541D","IC_lw_pp01","Lampa","Lamba",""
"192388DF4083F6807D0F608A4589FE68","IC_lw_pp01","Ozdobna lampa, nie pasuje do wnętrza magazynu.","Süslü bir lamba, deponun içine hiç yakışmıyor.",""
"628A036B43D2A59CDAD275810C821DC3","IC_lw_pp01","Lampa","Lamba",""
"37163338448690D0B0D609B26039AF37","IC_lw_pp01","W cieniu abażura kryją się błagania o litość, na szczycie klosza rozsiadły się wyzwiska: trzeba było z nim nie zadzierać. Skrzyknął chłopaków z kamienicy, zemścił się na tym Żydzie; lampę zabrał jako trofeum. Wystarczyło otworzyć usta, by sterować ludźmi jak marionetkami.","Abajurun gölgesine merhamet yalvarışları sinmiş, küresinin tepesinde küfürler yayılmış: onunla dalaşmamak gerekirdi. Mahalleden çocukları topladı, o Yahudi'den intikamını aldı; lambayı da ganimet olarak götürdü. İnsanları kukla gibi oynatmak için ağzını açmak yetmişti.",""
"7DD5E2EA4063E2CB6F0921A5388B85C4","IC_lw_pp01","Skaza Edka","Edek'in Kusuru",""
"70814C46491C710B8C299D8488F895AF","IC_lw_pp01","Edek, gdy czuje się przyparty do muru, próbuje wybrnąć z sytuacji wpływając na ludzi. Wykorzystuje przy tym ich emocje i składa nierealne obietnice. Trochę jak thaumaturg.","Edek köşeye sıkıştığını hissedince insanları etkileyerek sıyrılmaya çalışıyor. Bu sırada onların duygularını sömürüyor ve gerçekleşmesi olanaksız sözler veriyor. Biraz bir tılsımkâra benziyor.",""
"3AAF48A44ED340A681146292E386B712","IC_lw_pp01","Mściciel","İntikamcı",""
"BA32F8F24D59B78D6D7FBBBAA5D47AFB","IC_lw_pp01","Jemioł nie jest najbystrzejszy, a Edek bardzo często go wyśmiewa, próbując przypodobać się reszcie kolegów. Te żarty bardzo bolą Jemioła - i budzą w nim pragnienie zemsty. Podpowiedziałem mu, jak najlepiej wziąć odwet na Edku: wypuszczając mnie.","Jemioł pek de zeki sayılmaz; Edek arkadaşlarının gözüne girmek için sık sık onunla alay ediyor. Bu şakalar Jemioł'u canından bezdiriyor — ve içinde intikam arzusu uyandırıyor. Edek'ten en güzel intikamı nasıl alacağını ona ben fısıldadım: beni serbest bırakarak.",""
"D759B2CD4CA5B36886FA30A1A63DEB48","IC_lw_pp01","Kopnięte pakunki","Tekmelenmiş Paketler",""
"92BC29184748463BC4A826BCB365EC55","IC_lw_pp01","Ktoś z dużą siłą kopnął w stertę pakunków.","Birisi koca bir paket yığınını var gücüyle tekmelemiş.",""
"AA9A533847A883F79F938CA51DB709CA","IC_lw_pp01","Pakunki","Paketler",""
"8351C77E4F2CC888CB58068167930433","IC_lw_pp01","Stopa napędzana wstydem kopnęła w pakunki, burząc równą stertę. Impuls wściekłości nadal wibruje w powietrzu. Jak się bronić przez wyśmianiem, gdy w głowie pusto, a uderzyć nie można? Kolejne upokorzenie znajduje ujście w wyzwalającym ruchu.","Utançtan beslenen ayak paketleri tekmeleyip düzgün yığını dağıtmış. Öfke dürtüsü hâlâ havada titriyor. Kafanın içi bomboşken ve vurmak da yasakken alaya alınmaya karşı nasıl savunulur insan? Bir başka aşağılanma rahatlatıcı bir hareketle dışa vuruyor.",""
"8CA6179D472CB65EE5BD73A776B74DAD","IC_lw_pp01","Jemioł","Jemioł",""
"BFA8B68341A01056561D9C89DBB4C483","IC_lw_pp01","Jemioł jest w ekipie Edka obiektem drwin. Pewnie dlatego, że biedaczyna nie należy do najbystrzejszych.","Jemioł, Edek'in ekibinde alay konusu. Herhalde zavallının pek zeki sayılmamasından.",""
"DE7204CF442D87402118DB9AE8702A37","IC_lw_pp01","Zemsta","İntikam",""
"AA16741540754DFE1E218BA13782FB3F","IC_lw_pp01","Jemioł jest naprawdę zły na Edka. Pragnie znaleźć sposób, by móc się na nim odegrać - chyba mogę mu coś podpowiedzieć.","Jemioł, Edek'e gerçekten kızgın. Ona acısını ödetmek için bir yol arıyor — sanırım ona bir şey fısıldayabilirim.",""
"BC87F9204592E6AD2358A4B0FF99ACD7","IC_lw_pp01","Niewygodny świadek","Rahatsız Edici Tanık",""
"3D7C75B64DB950C95067F08B190F1539","IC_lw_pp01","Edek i jego ludzie przetrzymują zaginionego żandarma. Planują się go pozbyć jako jedynego świadka, który mógłby ich rozpoznać. Jeśli nic z tym nie zrobię, zabiją go.","Edek ve adamları kayıp jandarmayı esir tutuyor. Onu tanıyabilecek tek tanık olduğu için ortadan kaldırmayı planlıyorlar. Müdahale etmezsem öldürecekler.",""
"0E5CDFD14CB7C63EE14E73951C308E3F","IC_lw_pp01","Słoik","Kavanoz",""
"CCD09D9C4A23E885A902E1A297A58959","IC_lw_pp01","Unosi się nad nim zapach taniego bimbru.","Üzerinde ucuz kaçak rakının kokusu süzülüyor.",""
"2BF4CF11409FBFCAB02C0389EA92D2A4","IC_lw_pp01","Słoik","Kavanoz",""
"F4F761A347FD079E1189838B7367FF5B","IC_lw_pp01","Na słoiku odbiły się ślady ust, palców i straszliwej decyzji. Alkohol uśmierzył wyrzuty sumienia, jednak uporczywa myśl nadawała każdemu łykowi dodatkowej goryczy. Świadek, jedyny, który widział ich twarze... Będzie trzeba pozbyć się problemu.","Kavanozda dudak izleri, parmak izleri ve korkunç bir kararın izleri kalmış. Alkol vicdan azabını yatıştırdı, ama inatla yapışan düşünce her yudumu bir kat daha acı yapıyordu. Tanık, yüzlerini gören tek tanık… Bu sorundan kurtulmak gerekecek.",""
"0BF780D04A12360CA96D8583B3BBD967","IC_lw_pp01","Mężczyzna zza drzwi","Kapı Ardındaki Adam",""
"4143EE854B27015231691781192FB73E","IC_lw_pp01","Zaginiony żandarm został uwięziony przez ludzi z magazynu.","Kayıp jandarma, depodaki adamlar tarafından esir alınmış.",""
"634368BE4AC00ED2989318871126EC86","IC_lw_pp01","Mistrz dintojry","Mahalle Adaleti Üstadı",""
"176BC0144D07F31C29234AA6FC241F3F","IC_lw_pp01","Powiedziałem Jemiołowi, że jego zemsta będzie bardziej słodka, jeśli wypuści również żandarma.","Jemioł'a, jandarmayı da serbest bırakırsa intikamının daha tatlı olacağını söyledim.",""
