"Hash","NodeName","PL","TR","Notes"
"B4F900D84B3E1AD798F068861E9CB62E","CinematicNode_Choice_3","Zapytaj, o czym chciała mówić.","Neyi konuşmak istediğini sor.",""
"F63EF7B54C95F23A2610729DCA2F76BD","CinematicNode_Choice_3","Spróbuj ją udobruchać.","Onu yatıştırmaya çalış.",""
"478E577140F476BC028CF6B46FF7EC85","CinematicNode_Choice_3","Powiedz, że chcesz tylko zrobić herbatę.","Sadece çay yapmak istediğini söyle.",""
"EFB63231486DD02430B0108127F0EDE5","CinematicNode_Choice_3","1","1",""
"C6A3D653451C8661A4A288820185504E","CinematicNode_Choice_3","2","2",""
"D20E7639473404A86F8768A05DBDAE77","CinematicNode_Choice_3","3","3",""
"E4E0C3924CE9E34AAA9452A4460674CD","CinematicNode_Choice_4","Zgódź się jej towarzyszyć.","Ona eşlik etmeyi kabul et.",""
"9097B78D4FB3FAF1EE844CA39E39DB56","CinematicNode_Choice_4","Powiedz, że nie jesteś przekonany.","İkna olmadığını söyle.",""
"0F28CD4740816EC64D4ECD97C49FE804","CinematicNode_Choice_4","Najpierw zapytaj o temat wykładu.","Önce dersin konusunu sor.",""
"3085B49A4A7B588BF68BB7AA70964E8C","CinematicNode_Choice_4","1","1",""
"897D27AD49F4AC39942DF9801C69C9E5","CinematicNode_Choice_4","2","2",""
"72B51E25469F7AFAB8BFFA9E0DFC5718","CinematicNode_Choice_4","3","3",""
"9FE399534BF233C21AA614987D389F1D","CinematicNode_Choice_5","Ze śliwką.","Erikli.",""
"A86144EA47D40E3C7714DBA3480993CC","CinematicNode_Choice_5","Z różą.","Güllü.",""
"F0E6467444A0A93072630893F7552E49","CinematicNode_Choice_5","Z wiśnią.","Vişneli.",""
"8877A76147364266BAA0E59BF9864FFD","CinematicNode_Choice_5","Z adwokatem.","Yumurta likörlü.","'adwokat' = Polonya yumurta likörü (advocaat)"
"80FC111A40A6228D8034DB8255159B87","CinematicNode_Choice_5","Najpierw zapytaj o Panią Jagodę.","Önce Bayan Jagoda'yı sor.",""
"634020E84F0A1C6EF39790BBA7F92A8E","CinematicNode_Choice_5","1","1",""
"F76D601F416B3768939C36BEE8BB517F","CinematicNode_Choice_5","2","2",""
"B46C4E6F4D8B6A99C915BD9E87C6637F","CinematicNode_Choice_5","3","3",""
"28BA4DE945A517A94F42A3ABA713998E","CinematicNode_Choice_5","4","4",""
"5834DDD34CF95CD899F331812F20A50F","CinematicNode_Choice_5","5","5",""
"2312E70C4DA659B94A9DE1A7BCC48863","CinematicNode_Response_0","Chciałaś o czymś porozmawiać?","Bir şey hakkında konuşmak istiyor muydun?",""
"30692C8F42B26E83DCCDA39B9D979A0C","CinematicNode_Response_15","Ligia?","Ligia?",""
"DDE6E8BC4BFB7365682D5E97ED01F6DC","CinematicNode_Response_15","Wreszcie przyszedłeś porozmawiać ze swoją nudną siostrą?","Sonunda sıkıcı kız kardeşinle konuşmaya mı geldin?",""
