"Hash","NodeName","PL","TR","Notes"
"5564EF6149950C873A8217BC1281C102","IC_lw_smc02","Poszukiwania Neumayera","Neumayer'in Aranışı",""
"E60F224A41763BB5DF7837A2A6B383BA","IC_lw_smc02","Neumayer udał się na negocjacje ze strajkującymi robotnikami i coś mi mówi, że nie był w specjalnie ugodowym nastroju. Jego biuro będzie zamknięte aż do jutra, co być może tworzy pewną sposobność... ","Neumayer grevdeki işçilerle müzakereye gitti; içimden bir his bana pek de uzlaşmacı bir ruh halinde olmadığını söylüyor. Bürosu yarına kadar kapalı kalacak — bu da bir fırsat doğurabilir… ",""
"E3518B36452FFB2B031E7C8CB6931D4D","IC_lw_smc02","Odnajdź Neumayera.","Neumayer'i bul.",""
"1F70F6EF4A6D4026D502A79B97EB7B83","IC_lw_smc02","Siedziba Firmy","Firma Merkezi",""
"92E6232648964DD48F8AE99A90C2ED93","IC_lw_smc02","Biuro Neumayera znajduje się przy ulicy Poznańskiej. Warto byłoby się tam rozejrzeć. ","Neumayer'in bürosu Poznańska Sokağı'nda. Oraya bir göz atmaya değer. ",""
"4997A0DF4F96ABE4BBB23BAC0387B42C","IC_lw_smc02","Niewygodny Artykuł","Rahatsız Edici Makale",""
"2BF7C7984E16CD0E8F35248B4474B9E8","IC_lw_smc02","Wczorajszy numer “Kurjera” z artykułem o zbliżającym się strajku robotników na pierwszej stronie. Gazeta jest zmięta i rozdarta.","Dünkü ""Kurjer"" sayısı; ilk sayfada yaklaşan işçi grevine dair bir makale. Gazete buruşmuş ve yırtılmış.",""
"0CF14BEB47FEB7AAF5483881014CFF0F","IC_lw_smc02","Notka w witrynie","Vitrindeki Not",""
"38CF327D4786CB93EEA1F3BA416085BC","IC_lw_smc02","Z notatki na drzwiach wynika, że biuro będzie zamknięte dłużej.","Kapıya iliştirilen nottan, büronun normalden uzun süre kapalı kalacağı anlaşılıyor.",""
"781BC2A04B6FE8491FA018A874176B6A","IC_lw_smc02","Stres","Gerginlik",""
"2FE4F08E4F1DD437F2D7399899C08A90","IC_lw_smc02","Starannie wykaligrafowane litery notatki drżą od ogarniającego je stresu. Napięcie spłaszcza im brzuszki, krzywi linie i zmienia kropki w kleksy przesiąknięte obawą o los rozmowy Neumayera z robotnikami. ","Notun özenle çizilmiş harfleri, üzerlerine çöken gerginlikten titriyor. Baskı karınlarını yassılaştırıyor, çizgilerini eğip büküyor, noktaları ise Neumayer ile işçiler arasındaki konuşmanın akıbeti kaygısına bulaşmış lekelere dönüştürüyor. ",""
"4AEBC7FC4F75A2654D46279F46C3FF25","IC_lw_smc02","Okazja czyni...","Fırsat Yapar Hırsızı…",""
"443FB1984A7F95EC8AC3CEB5E75DB013","IC_lw_smc02","Skoro biuro jest zamknięte, a ja przypadkiem dowiedziałem się gdzie jest klucz, to trzeba być konsekwentnym i tam wejść. Prawda? Z resztą, czego oczy Neumayera nie widzą, tego nie będzie mu żal.","Madem büro kapalı ve madem anahtarın nerede olduğunu tesadüfen öğrendim, tutarlı davranıp içeri girmek gerek. Öyle değil mi? Hem zaten Neumayer'in gözü görmediği şeyin acısını çekmez.",""
"CB7C5FB54AB6B79F9BF87BA92BA34407","IC_lw_smc02","Znajdź sposób na dostanie się do biura.","Büroya girmenin bir yolunu bul.",""
"88356CDC4883FF00B818C58147B0DE06","IC_lw_smc02","Drzwi do biura","Büronun Kapısı",""
"DE7E29884782F42D1E1266B400DD9009","IC_lw_smc02","Drzwi do biura są zamknięte na klucz. Co teraz?","Büronun kapısı kilitli. Şimdi ne yapacağım?",""
"DD5EBB8441385ECA898C6289827072F1","IC_lw_smc02","Kryjówka","Saklanma Yeri",""
"6E869E474FC4F110248C7E854393BD40","IC_lw_smc02","Nad staranną snycerką drzwi unoszą się słowa. Lekkie i zwiewne jak puch, szepczą o wielkiej tajemnicy, o nikomu nieznanej skrytce pod betonową płytą, w której leży, niewidoczny dla ludzkiego oka, zapasowy klucz do biura.","Kapının özenli oyma işçiliğinin üzerinde sözcükler süzülüyor. Tüy kadar hafif ve uçucu; büyük bir sırrı, beton bir plakanın altındaki kimsenin bilmediği bir zulayı fısıldıyorlar — orada, insan gözüne görünmez biçimde, büronun yedek anahtarı duruyor.",""
"524F51EE4D648F20FEB2EE9343C28848","IC_lw_smc02","Sytuacja Neumayera","Neumayer'in Durumu",""
"D154537E46C3AC61ED96FFBEF2F02E79","IC_lw_smc02","Rozwiązanie problemów leży tuż przed nosem Neumayera. Pieniądze ze sprzedaży konia zakończyłyby kłopoty z płynnością kapitału, ale… no, trzeba by tego konia sprzedać. A to najwyraźniej boli. Na szczęście potrafię ukoić obolałe serduszko krezusa.","Sorunların çözümü Neumayer'in burnunun dibinde. Atın satışından gelecek para nakit sıkıntısını bitirir, ama… pekâlâ, o atı satmak gerek. Bu da besbelli canını acıtıyor. Bereket versin ki bu Karun'un acıyan yüreciğini avutmasını biliyorum.",""
"C3109F6B4F2F15389AAF03AE80BC1369","IC_lw_smc02","Dowiedz się więcej o firmie Philipa Neumayera.","Philip Neumayer'in firması hakkında daha fazla şey öğren.",""
"57A86E7D4BCA422170E0859FAF2F8BCC","IC_lw_smc02","Oferta kupna","Satın Alma Teklifi",""
"C765FD4541F3322AA4BD56B16BA4C442","IC_lw_smc02","Opiewa na zakup czystej krwi ogiera rasy hanowerskiej o dumnym imieniu ""Bucefał"". Suma robi wrażenie.","""Bukefalos"" gibi gururlu bir ada sahip, safkan bir Hannover aygırının satın alınması için yapılmış bir teklif. Rakam etkileyici.",""
"4C6D0A7A4D34F24225360492575BF352","IC_lw_smc02","Za żadne skarby","Dünyada Asla",""
"18A91B494A98AFF3D919739041B4641C","IC_lw_smc02","Nad ofertą unoszą się złowróżbne zaklęcia. Z pasją i przekonaniem życzą one niedoszłemu nabywcy, żeby go bryczesy obtarły i żeby go koń w dupę ugryzł. Bucefał nie jest na sprzedaż.","Teklifin üzerinde uğursuz dilekler süzülüyor. Tutku ve inançla, müstakbel alıcıya binicilik pantolonunun derisini sıyırmasını ve atın da kıçından ısırmasını diliyorlar. Bukefalos satılık değil.",""
"502B8A804233420BFE678A983DDB79CD","IC_lw_smc02","Księga rachunkowa","Muhasebe Defteri",""
"A018E8D24C2FA6E38260BAB85FDFEF85","IC_lw_smc02","Słupki w księdze ujawniają smutną prawdę o firmie. Zyski i straty się nie równoważą.","Defterdeki sütunlar firma hakkında acı bir gerçeği gözler önüne seriyor. Kâr ve zarar denk gelmiyor.",""
"E209B0834CE7E48DEC5897999CE0CA63","IC_lw_smc02","księga","defter",""
