"Hash","NodeName","PL","TR","Notes"
"9AA26EBA4B7CF71228E44D98FFE8D0CF","CinematicNode_Choice_0","Porozmawiaj o jego misji.","Misyonu hakkında konuş.",""
"9F188ADA4B68183C6919E9A205FCFACA","CinematicNode_Choice_0","Zapytaj, co wie o wybuchu w burdelu.","Genelevdeki patlama hakkında ne bildiğini sor.",""
"77D372C34E4FD283F4A3F382F019A37B","CinematicNode_Choice_0","Powiedz, że widziałeś ciało Rasputina.","Rasputin'in cesedini gördüğünü söyle.",""
"2E85C19346740880C2781E85E4EC47D0","CinematicNode_Choice_0","Dowiedz się, co dokładnie tu robi.","Burada tam olarak ne yaptığını öğren.",""
"F266748847563579AD0ED79634F488BE","CinematicNode_Choice_0","Odejdź.","Çekil.",""
"396A1CC249F28F67E0D27091626BAF72","CinematicNode_Choice_0","1","1",""
"DEBF0C8E4CC6849649B7CABA705A3E19","CinematicNode_Choice_0","2","2",""
"73ACFF464934E0210855828624954B05","CinematicNode_Choice_0","3","3",""
"1A358AFF4664CA7814641E829AB84E69","CinematicNode_Choice_0","4","4",""
"A0362BD945173D7965B3DABA886E52D0","CinematicNode_Choice_0","5","5",""
"A8014F62436756082B4E9BABCCCC4126","CinematicNode_Choice_1","Przyznaj, że wiesz, że to nie ciało Rasputina.","Bunun Rasputin'in cesedi olmadığını bildiğini kabul et.",""
"E91909BD4EA2C97CBC5618B51B232724","CinematicNode_Choice_1","Zapytaj, czyje to zwłoki.","Bu cesedin kime ait olduğunu sor.",""
"968939CD4E06720FE631A3B60D075E0C","CinematicNode_Choice_1","1","1",""
"1370E7B141C957DF5AFA488FA0812E5E","CinematicNode_Choice_1","2","2",""
"F3B437A74C8A6424790A7CAE8AD96B0A","CinematicNode_Choice_2","Spraw, by pochłonął go lęk. Niech porzuci Rasputina.","Korkunun onu yutmasını sağla. Bırak Rasputin'i terk etsin.",""
"3BF73ED94A7FC416451CD7BA48716192","CinematicNode_Choice_2","Przyznaj, że możecie się zmierzyć tu i teraz.","Burada şimdi karşı karşıya gelebileceğinizi kabul et.",""
"957C5CF5482D56668052329A4FC9D8A9","CinematicNode_Choice_2","Zapytaj go o Marię.","Ona Maria'yı sor.",""
"64300FA6438A1D24E7F55EBB01E6D251","CinematicNode_Choice_2","Zapytaj o Magdalenę.","Magdalena'yı sor.",""
"3267907B4E2AF056AFC985B8D4A37CB4","CinematicNode_Choice_2","Odejdź.","Çekil.",""
"3EDC81E444E53A7ABAB280A3DAF13925","CinematicNode_Choice_2","1","1",""
"69DB693F493BCD709E18FF90AAA52348","CinematicNode_Choice_2","2","2",""
"260DF3E549B3CCA5C5A617A4D50773C5","CinematicNode_Choice_2","3","3",""
"439989FA4DD921FB200DAE9942DCB0AA","CinematicNode_Choice_2","4","4",""
"52075FD04C12C817224F35AC70919B7B","CinematicNode_Choice_2","5","5",""
