"Hash","NodeName","PL","TR","Notes"
"A32D187947844524B2BE93A6C60A7B80","IC_q201a","Geneza Golema","Golem'in Kökeni",""
"F8B6E348447C1991A6F4E6917698D2C9","IC_q201a","To rabin Sofer z Synagogi Nożyków nałożył na ojca Klątwę Golema. Ciekawe, szczególnie że tych dwóch się najwyraźniej przyjaźniło. Z drugiej strony, niszczenie ważnych relacji było ulubioną rozrywką ojca, więc nie dziwi mnie to. Jeżeli chcę pozbyć się Golema, powinienem udać się na Mirów.","Babamın üstüne Golem Laneti'ni Nożyk sinagogundan haham Sofer indirmiş. İlginç — özellikle ikisinin belli ki dost olduğu düşünülürse. Öte yandan, önemli ilişkileri yıkmak babamın en sevdiği uğraştı, o yüzden şaşırmıyorum. Golem'den kurtulmak istiyorsam Mirów'a gitmem gerek.","Klątwa Golema → Golem Laneti"
"F80DA62548CCD7A28F0D75B8F22477A6","IC_q201a","Stary list","Eski Mektup",""
"1B70174F41286D8E09B6208860D081EC","IC_q201a","Bardzo generyczny list. Dziwne, że ktoś go zachował.","Çok sıradan bir mektup. Birinin saklamış olması garip.",""
"565271DA4E3F4B4460A10980846B5374","IC_q201a","Zdziwione słowa","Şaşkın Sözler",""
"1171404F429F9A84ED086EA7A006C03A","IC_q201a","Pod zgrabnymi literami pulsuje głęboka, ukryta toń thaumaturgicznej wiadomości: szukasz kabalisty poza Warszawą? Niepotrzebnie, jeden z najlepszych jest bliżej, niż myślisz - Izaak Sofer z Synagogi Nożyków.","Zarif harflerin altında, derin ve gizli bir tılsımkârlık mesajının dipsiz kuyusu nabız atıyor: Varşova dışında kabalist mı arıyorsun? Boşuna — en iyilerden biri sandığından daha yakın: Nożyk sinagogundan Izaak Sofer.",""
"276BE07F4CF0809189933E99ACC81702","IC_q201a","Amulet","Tılsım",""
"A59C74FF4AB137DC66A0948F340509E8","IC_q201a","Cylindryczny medalion skrywa ochronną inkantację w języku hebrajskim.","Silindirik bir madalyon, içinde İbranice koruyucu bir efsun barındırıyor.",""
"F4D35A064A2EB7AB29603E8FB6EAB273","IC_q201a","Zmartwienie rabina","Hahamın Endişesi",""
"50DA742F4D92A36229B415AF39D87BFB","IC_q201a","Słowa wyryte na amulecie emanują żalem, wiadomość zaklęta w medalionie szepcze o ostrzeżeniu. Echo rzuconej klątwy Golema pachnie mroczną kabałą i wyrzutami sumienia. Czuję coś jeszcze... Ślad. Znam go, był w ruinach kamienicy, pod którą zginął ojciec.","Tılsıma kazınmış sözler bir pişmanlık yayıyor, madalyona mühürlenmiş mesaj bir uyarıyı fısıldıyor. Atılan Golem Laneti'nin yankısı karanlık kabbalanın ve vicdan azabının kokusunu taşıyor. Bir şey daha hissediyorum… İz. Tanıyorum onu — babamın altında öldüğü konağın yıkıntılarındaydı.",""
"48B02BF349F0A75709EDA8A3EE9479C3","IC_q201a","Tekst kabalistyczny","Kabbalistik Metin",""
"79A8E54C491F7DC08FB7F39F7C20799A","IC_q201a","Długi i zawiły. Jest o tym, że tylko synowie Abrahama mogą tworzyć żywe ciała z gliny. Wieje mizoginią.","Uzun ve dolambaçlı. Yalnız Abraham Oğulları'nın çamurdan canlı bedenler yaratabileceğinden bahsediyor. Kadın düşmanlığı sızıyor.","Synów Abrahama → Abraham Oğulları"
"2253463B40C17C310D9424B712E397DB","IC_q201a","Frustracja ojca","Babanın Çaresizliği",""
