"Hash","NodeName","PL","TR","Notes"
"7CFB3DBB429932E9360D9581A4A1B303","CinematicNode_Choice_0","Przeproś.","Özür dile.",""
"A33C3F5D4B1576C84D36009CBE13674B","CinematicNode_Choice_0","Zignoruj ją i powiedz, co cię sprowadza.","Onu yok say ve geldiğin konuyu söyle.",""
"F0C3CC13443A0BED4178C78E352F0D09","CinematicNode_Choice_0","Powiedz, że tęskniłeś.","Özlediğini söyle.",""
"A186967148EFDFDF208095B45DEFD0EB","CinematicNode_Choice_0","Zapytaj najpierw, co się z nią działo.","Önce ona ne olduğunu sor.",""
"AC2D83EF41C2722F4E0A76AF84C498BD","CinematicNode_Choice_0","1","1",""
"9890F01745C11A830901609CE3CB41A3","CinematicNode_Choice_0","2","2",""
"BF8334EB472DEE162B9A1686A381DB86","CinematicNode_Choice_0","3","3",""
"A139CB104D3696A8B2A528859D126EDE","CinematicNode_Choice_0","4","4",""
"481208224AEED6FFBE7282A54C57B43B","CinematicNode_Choice_3","Zaoferuj swoje usługi.","Hizmetlerini öner.",""
"F084261C40187C83CD6E60937F187B46","CinematicNode_Choice_3","Błagaj o pomoc.","Yardım için yalvar.",""
"22F4E80F42BC189F8AFC0DAD69F694F6","CinematicNode_Choice_3","1","1",""
"C59C4A7F4CE889A79B5B95B05019EE78","CinematicNode_Choice_3","2","2",""
"B0D2450A491FD80C61986C9523D364F2","CinematicNode_Choice_9","Przyznaj, że sytuacja wygląda znajomo.","Durumun tanıdık göründüğünü kabul et.",""
"4232F73B41D499F68A749A8FBD2DBF25","CinematicNode_Choice_9","Nic nie mów.","Bir şey söyleme.",""
"9EBBF64945EB2011B1FC599908FC6C95","CinematicNode_Choice_9","1","1",""
"6706DE404025667DF38512A213894937","CinematicNode_Choice_9","2","2",""
"55E30A2A4663FAEF5322D38138DFF3D1","CinematicNode_Response_0","Możesz nasz zostawić.","Bizi yalnız bırakabilirsin.",""
"E7295A4D409757B7A4D5E9AFB1258DA6","CinematicNode_Response_1","Chodź za mną, Szulski.","Beni takip et Szulski.",""
"6960B14D4ABC392E4FEB5585A6F684A5","CinematicNode_Response_10","...","…",""
"88F4EEB34CCDDA551E34909D81464524","CinematicNode_Response_11","Rozstaliśmy się w dość niesprzyjających okolicznościach.","Pek elverişsiz koşullar altında ayrıldık.",""
"C25D2FBD43EDA795CBD92E96C7D9C405","CinematicNode_Response_12","Mówisz o tym, jak wydałeś mnie ruskim?","Beni Ruslara ihbar etmeni mi kastediyorsun?",""
"B0B3077C41512CAEBC0B45A09956F476","CinematicNode_Response_12","Nie użyłbym tak mocnych słów.","O kadar ağır sözler kullanmazdım.",""
"383AB36149FDC85659CC29BCE7150716","CinematicNode_Response_12","Wystarczy, że mrugniesz.","Bir göz kırpman yeter.",""
"F7C381FD407944B5B14178B31CAE481F","CinematicNode_Response_12","Jednak sobie poradziłaś. Jak?","Yine de başının çaresine baktın. Nasıl?",""
"25AF1002470A267A23512CB63C03C4FF","CinematicNode_Response_12","Magia.","Büyü.",""
"979D97A84D45D25830F096B7F1A4B0D2","CinematicNode_Response_15","Michał, to Wiktor.","Michał, bu Wiktor.",""
"E8C9C4824E1C5858CB1CBAA689EBEFEE","CinematicNode_Response_15","Wygląda, że mam u ciebie dług wdzięczności.","Anlaşılan sana bir minnet borcum var.",""
"70F131134E3A7FE0A20FD08BD852B6F5","CinematicNode_Response_15","Opuść broń i będziemy kwita.","Silahı indir, ödeşelim.",""
"F05A2A344E5BB9053EA0B7A7C3E128DB","CinematicNode_Response_16","Zasady lokalu są proste. Żadnych kłamców, kapitalistów i kolaborantów. Łapiesz się do wszystkich kategorii.","Mekânın kuralları basit. Yalancılara, kapitalistlere, iş birlikçilere yer yok. Sen de her üç kategoriye giriyorsun.",""
"675A037B4DFF398073AD0A897337D08B","CinematicNode_Response_16","Nie traćmy czasu. Do piachu go.","Vakit kaybetmeyelim. Toprağa karıştırın şunu.",""
"1362334C4F810C656673A1A44EF16D7B","CinematicNode_Response_16","Poznaj Michała.","Michał'la tanış.",""
"3A225EB346FEA798CDC4B49B70114D5B","CinematicNode_Response_16","Porozmawiamy, niech się spoci. Może nawet przeprosi?","Konuşalım, biraz terlesin. Belki özür bile diler?",""
"142F2BC54721996CD268CDA3AC7E5CE7","CinematicNode_Response_17","Potrzebuję pomocy.","Yardıma ihtiyacım var.",""
"589993F54C124A7BC0865999321754AF","CinematicNode_Response_18","Stęskniłem się.","Özledim.",""
"AC320C60421A0D9D8A7734B33646F5BD","CinematicNode_Response_19","Spanikowałem. Spieszyłem się na pogrzeb ojca, a ty miałaś naboje w pończochach. Nie miej do mnie pretensji.","Panikledim. Babamın cenazesine yetişmeye çalışıyordum, sense çoraplarında mermi taşıyordun. Bana gücenme.",""
"52609E7243D616CEB74021BAF00D3AD0","CinematicNode_Response_19","Nie słyszę ""przepraszam"".","""Özür dilerim"" duymuyorum.",""
"AC334FF344D462795B16A8A22860F198","CinematicNode_Response_19","Przepraszam. Może Michał przestanie do mnie celować? Chcę porozmawiać.","Özür dilerim. Michał bana nişan almayı bırakabilir mi? Konuşmak istiyorum.",""
"C35DD96D4F3AC927781BAD86A3C870A8","CinematicNode_Response_19","W porządku, Michał. Zastrzelić zawsze go zdążysz.","Tamam Michał. Vurmayı her zaman yetişirsin.",""
"FAE489DF4C39BB7187942A92799E1000","CinematicNode_Response_19","Wybaczam. Na razie.","Affediyorum. Şimdilik.",""
"AB8E11D6444B3462D494718A1B5484A1","CinematicNode_Response_2","Chodź, Wiktor.","Gel Wiktor.",""
"6DE775AC4DE6C673EB33F9BB4A9CBE07","CinematicNode_Response_20","Możemy przejść do rzeczy? Obiecuję, że będę grzeczny.","Sadede gelebilir miyiz? Söz, uslu duracağım.",""
"C3608F904C8A323A9ED6ECBBC3AE5DFE","CinematicNode_Response_23","Wybacz Wiktor, ale nie mam ochoty zdradzać ci wszystkich tajemnic.","Kusura bakma Wiktor, ama sana bütün sırlarımı açacak havamda değilim.",""
"2C404DBF4619B047D90174B0D3A38A73","CinematicNode_Response_25","Dlaczego miałabym pomagać <dl>kapuście</>?","Niye bir <dl>ispiyoncuya</> yardım edeyim ki?","<dl>kapuś</>=Leh argo, jurnalci"
"B2CA2933452ADCFA96B108BA3572F97E","CinematicNode_Response_26","Opłaci ci się mieć dług wdzięczności u thaumaturga.","Bir tılsımkârda minnet borcun olması sana kazanç getirir.",""
"8DE5A2D349A6E9BD6E383986077877EF","CinematicNode_Response_27","Mów.","Söyle.",""
"C2CC514841FBF1E1422479A7712CFDA5","CinematicNode_Response_28","A ja ci pomogę, bo jestem dobrą dziewczyną z sąsiedztwa?","Ben de sana mahallenin iyi kızı olduğum için yardım mı ederim?",""
"9BDE9642442A415D14CEFAA8941242A5","CinematicNode_Response_28","Dokładnie. Czułem, że masz złote serduszko.","Aynen öyle. Altın kalbin olduğunu hissetmiştim.",""
"D03DED2644D3CA9D8A931D84E33263E9","CinematicNode_Response_29","...","…",""
"2F2C7CF04074C3E8DE1F95893A637B33","CinematicNode_Response_30","Daję ci szansę.","Sana bir şans veriyorum.",""
"D59288D24C61D920A540EF8B01897AA7","CinematicNode_Response_34","Ani drgnij.","Kıpırdama.",""
"93C7713448107D0189F3F8A8BE4F5860","CinematicNode_Response_35","Mam <fr>déjà vu</>.","<fr>Déjà vu</> yaşıyorum.",""
"217CB0114E263F5E4394169562C3B4C3","CinematicNode_Response_35","Ćśś.","Şşt.",""
"725248644ABD68E424F5BE9FFB3A94EE","CinematicNode_Response_36","Jesteś moją jedyną nadzieją. Mogę się kajać, mogę sypać głowę popiołem. Co tylko chcesz.","Tek umudumsun. Tövbe ederim, başıma kül saçarım. Ne istersen.",""
"0018F8E249A72D3F7BE8B3952EFE8898","CinematicNode_Response_5","Wybacz ostrożność. Mimo wspaniałych chwil w celi wciąż ci nie ufam.","İhtiyatı mazur gör. Hücredeki güzel anlara rağmen sana hâlâ güvenmiyorum.",""
"4E8F54244F16B552759C728A0A239861","CinematicNode_Response_5","Ci, co tak szybko wychodzą, mają plecy. Jak jest z tobą, Szulski?","Bu kadar çabuk çıkanların arkası vardır. Senin durumun ne Szulski?",""
"549544E840EC1C0260B7039E70EF8E4D","CinematicNode_Response_5","Poznaj Michała. I mów, czego właściwie chcesz?","Michał'la tanış. Ve söyle bakalım ne istiyorsun aslında?",""
"1CBACDA34FB1B7AE3257C1A939DA42F1","CinematicNode_Response_6","Możemy przejść do rzeczy?","Sadede gelebilir miyiz?",""
"9B749D3B4E6EBBE7B26E958CA09F979B","CinematicNode_Response_7","Zastrzelę go. Spust sam się naciska.","Vururum. Tetik kendi kendine çekiliyor.",""
"C457EDD845AA575CA0AEC0B92736F283","CinematicNode_Response_7","No ale odwagi to mu nie odmówisz.","Ama cesaretini inkâr edemezsin.",""
"CF336D234D95E95476DBD6A004797F1F","CinematicNode_Response_7","Wolałbym odmówić paciorek nad jego grobem.","Mezarı başında dua okumayı tercih ederdim.",""
"730499E54A8DB981C1314E8821606F24","CinematicNode_Response_9","Ostrożniej dobieraj słowa.","Sözlerini daha dikkatli seç.",""
"2BDCE7C14C95746391EB508A5DA34981","CinematicNode_Response_9","Ja też tęskniłam. W pewnym sensie...","Ben de özledim. Bir anlamda…",""
"5AD451CC491603FB9C14DA9468DD7664","CinematicNode_Response_9","Czyżby?","Öyle mi?",""
"DAB4F53343B36541B34937889FA58E97","CinematicNode_Response_9","Daj spokój. Opuść broń.","Yapma. Silahı indir.",""
