Hash,NodeName,PL,TR,Notes
D3DFE02D4279E26627EA798CE19BE98E,CinematicNode_Response_10,"I znów bym to zrobiła, jakbym tylko mogła!",Elimden gelse yine yapardım!,
578DBD1A471AAB2B7E87E8BC671799A8,CinematicNode_Response_11,Trzeba było nie straszyć mojej żony.,Karımı korkutmasaydın.,
5D43EFF34AD89F2556024483CE37799E,CinematicNode_Response_12,"Vesna, dziecko, musimy porozmawiać.","Vesna, kızım, konuşmamız gerek.",
8F07D8984F5878821B05E185A0F5020C,CinematicNode_Response_13,"Luka, Luka!","Luka, Luka!",
CE44859A4B508AA68E046B9E64957F24,CinematicNode_Response_14,Nie przyszedłem się bić.,Kavga etmeye gelmedim.,
9A391A8C4D586967219931B1884A9B7B,CinematicNode_Response_15,Nie przyszedłem się bić.,Kavga etmeye gelmedim.,
E44F63F443FBEE5848782F93E4AF54CD,CinematicNode_Response_8,Dlaczego to zrobiłeś?,Bunu neden yaptın?,
D8D733824185714021618980C15B4658,CinematicNode_Response_8,"Nie wiem, o czym gadasz.",Ne sayıklıyorsun anlamadım.,
6CFD03BB4AE7860612980382C487DA25,CinematicNode_Response_8,"To ty sprowadziłeś tu salutora. To licho, które mówicie, że przyszło do wioski po śmierci Wasilija. To przez tego salutora wszystkich was trawi strach, to przez niego jesteście tacy porywczy.",Salutoru buraya sen getirdin. Vasiliy'nin ölümünden sonra köye geldiğini söylediğiniz o şer. O salutor yüzünden hepinizi korku kemiriyor; onun yüzünden bu kadar hırçınsınız.,
A4DBE2BF44D483984DBD259915B80F22,CinematicNode_Response_8,"I to przez twoją Skazę, która tkwi w tobie od momentu mordu.",Ve cinayet anından beri içinde olan Kusurun yüzünden.,
DC07A4D449F156BFD229A7BCB3590193,CinematicNode_Response_8,Do mordu zaraz może dojść...,Birazdan cinayet de işlenebilir…,
334714A843993F5EE00A7AA705223B32,CinematicNode_Response_8,Utnij mu łeb.,Kes kafasını.,
0EF4688C49F984D4F5CFC9BF603FC145,CinematicNode_Response_8,Co...?,Ne…?,
40FD9010448AAA3C04B14DB3ED25CBBA,CinematicNode_Response_8,"Urąb mu łeb, zanim znowu pysk otworzy!",Ağzını tekrar açmadan kes kafasını!,
59E49A3C46F602F08383CB96A4AEE40E,CinematicNode_Response_8,Chyba że to ty go zabiłaś...,Tabii onu öldüren sen değilsen…,
21C5FFE64B76F48364A040914B6D3D7E,CinematicNode_Response_9,"Wiem, co zrobiłaś.",Ne yaptığını biliyorum.,
F4BF6FB54BB106C26D388BBF430F18AE,CinematicNode_Response_9,"Nie wiesz, co mówisz!",Ne dediğini bilmiyorsun!,
5171C83F4613B22000387FB851D9A6A5,CinematicNode_Response_9,"Przeciwnie. To ona sprowadziła tu <i>Bukavaca</>. Zabiła Wasilija. Kiedy zamowa rzucona przez Szeptuchę nie poskutkowała, postanowiłaś sama się nim zająć, prawda? To ty zabiłaś swojego ojca.","Tam tersine. <i>Bukavac</>'ı buraya o getirdi. Vasiliy'yi o öldürdü. Bilge Kadın'ın attığı büyü işe yaramayınca, onu kendin halletmeye karar verdin, değil mi? Babanı sen öldürdün.",
