"Hash","NodeName","PL","TR","Notes"
"A9FF18BB4F814DE32C546795F0513762","IC_lw_SMC_POIs","Gawędy o Warszawie","Varşova Sohbetleri",""
"59A58BF4456D9AD13EA8998A007B5B73","IC_lw_SMC_POIs","Na pasażu przy Dworcu Wiedeńskim lubi przesiadywać Antoni Łęcki, który jest znanym gawędziarzem. Jeśli wspomni się o tym, ""jak to niegdyś bywało"", podchwyca temat i opowiada zabawne historie z życia Warszawy.","Viyana Garı yanındaki pasajda meşhur sohbet üstadı Antoni Łęcki oturmayı sever. ""Eskiden nasıldı"" diye söz açarsan konuyu kapıp Varşova hayatından eğlenceli hikâyeler anlatır.",""
"C5C150BF4E5F39EC7D3207BD5E33DC5C","IC_lw_SMC_POIs","Notatka","Not",""
"E2BEE7D94DDD438298F1B8A43DDC8896","IC_lw_SMC_POIs","Odręcznie napisane wskazówki dla nowego pracownika. Wedłuch nich niejaki Łęcki jest niezwykłym gadułą.","Yeni bir çalışan için elle yazılmış talimatlar. Bunlara göre Łęcki diye biri olağanüstü bir gevezeymiş.",""
"FE6458E6431B1F03AEACC385E7947DEE","IC_lw_SMC_POIs","""Kurjer Codzienny""","""Kurjer Codzienny""","Varşova gazetesi"
"A10E143E42D7DEFF7A8751A93C64A62F","IC_lw_SMC_POIs","Gazeta otwarta na rubryce z wynikami konkursu na najciekawszą anegdotę dotyczącą Warszawy. Wygrał go Antoni Łęcki.","Varşova hakkındaki en ilginç fıkra yarışmasının sonuçları köşesinde açık duran gazete. Yarışmayı Antoni Łęcki kazandı.",""
"1AE217A04D3BC3367E3E099B9FB59F33","IC_lw_SMC_POIs","Liścik","Pusula",""
"9B588DE2409514B6DBF877A6936D3AF7","IC_lw_SMC_POIs","Fragment szybkiej i zapewne tajnej korespondencji między studentami. Wynika z niej, że Łęckiego można często spotkać na Pasażu Wiedeńskim.","Öğrenciler arasındaki hızlı ve büyük olasılıkla gizli yazışmadan bir parça. Buna göre Łęcki, Viyana Pasajı'nda sık sık görülebiliyor.",""
"9B8DBE0C4D2B31CDBE1059860CD2D350","IC_lw_SMC_POIs","Wystawa ku pokrzepieniu serc","Yürekleri Güçlendiren Sergi",""
"3C41F5114D0CE630589FA48B20BC52B0","IC_lw_SMC_POIs","Antoni Leśniewski organizuje wernisaż swoich prac, które zawierają patriotyczne przesłanie ukryte na wielu poziomach. Wystawę będzie można podziwiać wieczorami w mieszkaniu na ul. Marszałkowskiej 94/8.","Antoni Leśniewski, birçok katmanda gizlenmiş yurtsever bir mesaj taşıyan eserlerinin sergisini açıyor. Sergiyi akşamları Marszałkowska Sokak 94/8'deki dairede gezmek mümkün olacak.",""
