"Hash","NodeName","PL","TR","Notes"
"1D8C1F16487482497D9F86838C760376","lw_smc03_journal","Pierwsza Strona","Manşet","Görev başlığı"
"9B7B663B4BBFDD1B248732B66396E512","lw_smc03_journal","Tobiasz Fejgin chce, abym znalazł sposób na kontakt z Lechitami - grupą, która przypisuje sobie niedawny zamach na Dworcu Wiedeńskim. Fejgin chce jako pierwszy przeprowadzić z nimi wywiad.","Tobiasz Fejgin, Viyana Garı'ndaki son suikasti üstlenen grup olan Lechitlerle temas kurmanın bir yolunu bulmamı istiyor. Fejgin onlarla röportajı ilk kendisi yapmak istiyor.",""
"32FBC0DC4B47863613FCD981A5917081","lw_smc03_journal","Wanda, jako członkini podziemia, jest wrogo nastawiona do Lechitów. Jeśli dojdę do tego, gdzie ich znaleźć, mam ją bezzwłocznie poinformować.","Yeraltı üyesi olarak Wanda, Lechitlere düşmanca yaklaşıyor. Onları nerede bulacağımı çözersem, derhal haber vermem gerekiyor.",""
"8C1567A246C0FCA358ECED9D32FB6299","lw_smc03_journal","Spotkałem Żukowa, detektywa prowadzącego sprawę zamachu. Oznajmił, że doceni każdą dodatkową informację o Lechitach.","Suikast davasını yürüten dedektif Żukow ile karşılaştım. Lechitlerle ilgili her ek bilgiyi değerli bulacağını belirtti.",""
"CE4D76E54F2BD643A5A65DAC580C4EA7","lw_smc03_journal","Poznałem tożsamość dwojga osób, które przeżyły zamach. Krystian Król i Izabela Lipnicka przebywają obecnie w Szpitalu Praskim.","Suikastten sağ kurtulan iki kişinin kimliğini öğrendim. Krystian Król ve Izabela Lipnicka şu anda Praga Hastanesi'nde.",""
"16E1FF4F4D901A4543A16D9B06792B2E","lw_smc03_journal","Wszystko wskazuje na to, że celem zamachu była Stefania Lipnicka, uznana przez Lechitów za zdrajczynię.","Her şey, suikastin hedefinin Lechitlerin hain ilan ettiği Stefania Lipnicka olduğuna işaret ediyor.",""
"98BF47F943D517A449EF40A3BA6E4263","lw_smc03_journal","Izabela Lipnicka wskutek zamachu straciła wzrok.","Izabela Lipnicka suikast yüzünden gözlerini yitirdi.",""
"DAA3AF7846F9F923CF5D0F941DD847B9","lw_smc03_journal","Jedną z ofiar zamachu był Ignacy Wiśniewski - mąż Reginy, weteran powstania styczniowego.","Suikastin kurbanlarından biri Ignacy Wiśniewski'ymiş — Regina'nın kocası, Ocak Ayaklanması gazisi.",""
"9C70A69144EA24698BEEA888BA5C35A4","lw_smc03_journal","Krystian Król jest zamachowcem z ramienia Lechitów. Skrycie pragnie chwały i rozpoznawalności za swoje ""zasługi"".","Krystian Król, Lechitler adına suikastçi. Gizliden ""hizmetleri"" için şan ve şöhret arzuluyor.",""
"46730F9F48C49F9AA11000BA080BCD7E","lw_smc03_journal","Wykorzystując skłonności Krystiana, przekonałem go do skontaktowania mnie z Lechitami. Mam oczekiwać na odzew u siebie.","Krystian'ın eğilimlerini kullanarak onu, beni Lechitlerle temasa geçirmeye ikna ettim. Evimde cevap beklemem gerekiyor.",""
"1414BBD8449A301261BE82820CBA29C5","lw_smc03_journal","Lechici przystali na spotkanie. Podstawią w tym celu dorożkę na powiślańskim targu. Powinienem powiadomić Fejgina.","Lechitler buluşmayı kabul etti. Bu amaçla Powiśle'deki pazara bir fayton gönderecekler. Fejgin'i haberdar etmeliyim.",""
"BFCE86004D6FE6CA9E12D0A25BC39645","lw_smc03_journal","Wywiad doszedł do skutku. Mam nadzieję, że Fejgin dostał to, czego chciał.","Röportaj gerçekleşti. Umarım Fejgin istediğini elde etmiştir.",""
"DCDD949C48CCCC98C41ACCB26B031B23","lw_smc03_journal","Leon, przywódca Lechitów, pod wpływem moich argumentów, przerwał wywiad  i wydał swoim ludziom rozkaz do walki. To był ich koniec.","Lechitlerin lideri Leon, benim argümanlarımın etkisiyle röportajı kesti ve adamlarına savaş emri verdi. Bu onların sonuydu.",""
"1C6CC08B420234BAE49635BD0A69A8B2","lw_smc03_journal","Gdy wywiad Fejgina dobiegał końca, na scenę wkroczyła Wanda. Wspólnie doprowadziliśmy sprawę Lechitów do końca.","Fejgin'in röportajı son bulurken sahneye Wanda çıktı. Lechitler meselesini birlikte sonuca erdirdik.",""
"4DBC3C894A7B7D6B0E2ADAB4161D07DA","lw_smc03_journal","Gdy wywiad Fejgina miał się ku końcowi, na scenę wkroczył Żukow. Jego śledztwo, podobnie jak istnienie Lechitów, dobiegło kresu.","Fejgin'in röportajı sona yaklaşırken sahneye Żukow çıktı. Onun soruşturması, tıpkı Lechitlerin varlığı gibi, son buldu.",""
"A3323CA5447C47EFF0AC9586DD6C991D","lw_smc03_journal","Anons pod adresem niejakiego Wu.Esz, co? Sprytnie, Fejgin. Powinienem zobaczyć się z nim przed kawiarnią La Plume, nieopodal domu. Ciekawe, czego chce.","V.Ş. adlı birine bir ilan, öyle mi? Ne akıllıca, Fejgin. Onunla evin yakınındaki La Plume kafesinin önünde buluşmam gerek. Ne istediğini merak ediyorum.","Wu.Esz → V.Ş. (glossary, DD_smc_abaurycy tutarlı)"
"49CB40B2413A0822BD625E8BA31E6D2A","lw_smc03_journal","Znajdź sposób na kontakt z Lechitami","Lechitlerle temas kurmanın bir yolunu bul","Quest objective"
"C7190AAB4C8AD287D6DB79A055A474F3","lw_smc03_journal","Porozmawiaj z Woroninem","Woronin ile konuş",""
"FCAC2FDE4895EFC504674B9874CCDDF2","lw_smc03_journal","Porozmawiaj z Wandą","Wanda ile konuş",""
"7994D7A141E6B1F10A3EBA8DAC7B64EB","lw_smc03_journal","Podążaj za tropem myśli Żukowa","Żukow'un düşüncelerinin izini sür",""
"D85455DC49971A1D2C07E2A2A488957B","lw_smc03_journal","Podążaj za tropem myśli policjanta","Polisin düşüncelerinin izini sür",""
"D312E61748E9A1646AD874860189AA58","lw_smc03_journal","Podążaj za tropem myśli Krystiana","Krystian'ın düşüncelerinin izini sür",""
"A2AB79A14D5FAF460D53A787E1492416","lw_smc03_journal","Poczekaj w domu na kontakt od Lechitów","Lechitlerden gelecek temas için evde bekle",""
"5E144D53439FC1A9839F1687CBAC4608","lw_smc03_journal","Zatelefonuj do Tobiasza Fejgina","Tobiasz Fejgin'i telefonla ara",""
"6B1DF8C64EAE75A770F810A02615D035","lw_smc03_journal","Udaj się z Fejginem na spotkanie z Lechitami","Fejgin ile birlikte Lechitlerin buluşmasına git",""
