"Hash","NodeName","PL","TR","Notes"
"7016725F4C3C6DA41B720FB024442732","lw_CM_POI_Readable","Notatki z kazania","Vaaz Notları",""
"06E9F5D442D86AC35198EAA79D5D8B46","lw_CM_POI_Readable","Nie trudno zauważyć, że szkodliwe mody i rozrywki z Zachodu rozpleniły się wśród naszej młodzieży. I to tuż pod naszym nosem! Mówię tutaj chociażby o niesławnym nauczycielu, na którego lekcjach uczono się, jak podrygiwać w opętańczych drgawkach. I nie wstyd mu było przyjmować za to pieniędzy! Na szczęście dzięki kilku czujnym parafianom oraz mojej interwencji uda się wkrótce doprowadzić do zakończenia tej haniebnej demoralizacji...","Batı'dan gelen zararlı modaların ve eğlencelerin gençliğimiz arasında yayıldığını fark etmek güç değil. Hem de tam burnumuzun dibinde! Burada sözünü ettiğim, derslerinde cinli sarsıntılar gibi sıçramayı öğrettiği o adı çıkmış öğretmendir hiç değilse. Hem bunun için para almaya utanmıyordu! Neyse ki birkaç uyanık cemaat ve benim müdahalemle bu utanç verici ahlak bozulması yakında sona erdirilecek…",""
"F269E2E740EBB40AFE8EA3B3D30BFA9F","lw_CM_POI_Readable","Czasopismo ""Bluszcz""","""Bluszcz"" Dergisi","Bluszcz = Polonya kadın dergisi"
"37232C7241F69EC7BCEFA0B10BF884F0","lw_CM_POI_Readable","ODPOWIEDZI REDAKCJI

P. Sokolnicka - O królikach angorskich pomieściliśmy obszerny artykuł w nr 22 i 23 p. t. """"Wełna królików angorskich"""". Znajdzie tam Sz. Pani wskazówki co do wychowu tych zwierzątek. Prawdopodobnie dla Sz. Pani, jako mieszkanki ks. Poznańskiego, łatwiej będzie sprowadzić króliki z Niemiec. Od kogo je nabyć, poinformuje Sz. Panią redaktor pisma """"Der Kaninchenzüchter"""", dr. F. Poppe, Leipzig, Kaiser Wilhelmstrasse 22.
P. H. W. - Siwienie włosów może być następstwem jakiejś ukrytej choroby organizmu; należy zwrócić się do lekarza specjalisty, gdyż listownie porady w tym wypadku udzielić nie można.
W. Janeczek - Modnych tańców (two-step, cake-walk, walc-boston), które zyskują coraz większą popularność na naszych salonach, uczy wieczorami znany w Warszawie baletmistrz, Jan Wysocki. Niestety od listopada kończy on swoją działalność, jeśli więc pragnie Sz. Pan umówić się na lekcję, polecamy nie zwlekać i z nim się skontaktować.","YAZI İŞLERİNİN CEVAPLARI

Bayan Sokolnicka — Ankara tavşanları hakkında 22. ve 23. sayılarda """"Ankara tavşanlarının yünü"""" başlıklı geniş bir makale yayımlamıştık. Muhterem Hanım bu hayvancıkların yetiştirilmesine dair oradaki ipuçlarını bulacaktır. Muhterem Hanım, büyük Poznań dükalığı sakini olarak muhtemelen tavşanları Almanya'dan getirmek daha kolay olacaktır. Kimden satın alınacağı konusunda Muhterem Hanım'a """"Der Kaninchenzüchter"""" gazetesinin editörü Dr. F. Poppe, Leipzig, Kaiser Wilhelmstrasse 22 bilgi verecektir.
Bay H. W. — Saç beyazlaması bedenin gizli bir hastalığının neticesi olabilir; mektupla tavsiye mümkün olmadığından uzman hekime başvurulması gerekir.
Bay W. Janeczek — Salonlarımızda giderek daha popüler olan modaya uygun dansları (two-step, cake-walk, walc-boston) akşamları Varşova'nın tanınmış balet ustası Jan Wysocki öğretmektedir. Ne var ki kasımdan itibaren faaliyetlerini bitirdiğinden, Muhterem Bey ders almak isterse gecikmeden kendisiyle irtibata geçmesi tavsiye olunur.",""
"77E58E6C44CE0998B08F03A2D9F8D940","lw_CM_POI_Readable","Podręcznik do tańca","Dans El Kitabı",""
"BFA68C664BB75D762D7E8FA8CD80F957","lw_CM_POI_Readable","Leopold P. Doliński, ""Tańce nowe""

[odręczny podpis na pierwszej stronie] Jan Wysocki, ul. Cmentarna 18/4","Leopold P. Doliński, ""Yeni Danslar""

[birinci sayfadaki el yazısı imza] Jan Wysocki, Cmentarna sokağı 18/4",""
"0F008EC6437841EFC0EA58938225E544","lw_CM_POI_Readable","Afisz","Afiş",""
"C59E57DD4DF3CD0DFB42D2AB001EFAF5","lw_CM_POI_Readable","Stowarzyszenie Techników w Warszawie

zaprasza na cykliczne odczyty wygłaszane przez czołowych polskich wynalazców, techników i ludzi nauki

w każdy czwartek o godz. 7-ej wieczór w swojej siedzibie na ul. Powązkowskiej 5/9
Wstęp: 20 kop.","Varşova Teknisyenler Derneği

önde gelen Polonyalı mucitler, teknisyenler ve bilim insanlarının vereceği düzenli konferanslara davet eder

her Perşembe akşam 7'de Powązkowska sokağı 5/9'daki merkezinde
Giriş: 20 kop.",""
"8D10E7664FAE463EE63FD0B3B03AAA77","lw_CM_POI_Readable","Gazeta Warszawska","Gazeta Warszawska","Gazete adı aynen"
"976E17004BD525B4C628C8AC8F58F8DE","lw_CM_POI_Readable","Nazwisko Kazimierza Prószyńskiego zapewne jeszcze nieraz odbije się szerokim echem nie tylko w Warszawie, lecz również na świecie. Wynalazki jego dotyczą głównie żywej fotografji i maszyn wojennych. Dwie jego prace szczególne mają znaczenie w dziedzinie rozwoju kina:
1) usunięcie migań światła przy wyświetlaniu obrazów
 2) umożliwienie zdjęć kinowych z ręki, bez statywu.
Wspomniane usunięcie migań światła stanowi przełom w kinematografii, po latach zastoju wywołanego bezskutecznością wysiłków podejmowanych w tym kierunku.","Kazimierz Prószyński ismi yalnız Varşova'da değil, dünyada da muhtemelen daha pek çok kez büyük yankı bulacaktır. İcatları ağırlıklı olarak canlı fotoğrafçılık ve harp makinelerine dairdir. İki çalışması bilhassa sinemanın gelişimi açısından önem arz eder:
1) görüntü yansıtılırken ışık titreşimlerinin giderilmesi
 2) sehpasız, elden sinema çekimleri yapabilme imkânı.
Sözü edilen ışık titreşimlerinin giderilmesi, yıllardır bu yönde harcanan emeklerin sonuçsuz kalmasıyla oluşan durgunluğun ardından sinematografide bir çığır açıyor.","Kazimierz Prószyński tarihi Polonyalı mucit"
