"Hash","NodeName","PL","TR","Notes"
"A7DC23F24495BA2E1DC1F18888AA04A9","CinematicNode_Choice_1","Zapytaj, gdzie znajdziesz Pietię.","Pietia'yı nerede bulacağını sor.",""
"92C810B24F763F9AE1A3BC8FE48FB0BE","CinematicNode_Choice_1","Powiedz, że nic nie wiesz.","Hiçbir şey bilmediğini söyle.",""
"BEEDEE1F411066DAE1B6F9A021D51C32","CinematicNode_Choice_1","1","1",""
"8728640C40FC36AEB54FE98B4DC28B77","CinematicNode_Choice_1","2","2",""
"729E80B1487663F8FBAABE890C8AF978","CinematicNode_Choice_2","Roznieć w konsjerżu tłumioną awersję względem Pietii.","Konsiyerjin Pietia'ya karşı bastırılmış antipatisini alevlendir.",""
"4621E01247D4C07A0AEAAE950CFAC46E","CinematicNode_Choice_2","Odejdź.","Çek git.",""
"6455351747B477AD175BE6A76A21B37F","CinematicNode_Choice_2","1","1",""
"E0CDE12D43623F974C429D852683DE36","CinematicNode_Choice_2","2","2",""
"F7E1217041E6CA92DFB5D784DD446FFE","CinematicNode_Response_0","...","…",""
"35EECA024C9FD255DCB6FBBBD9C1111B","CinematicNode_Response_1","Prawda... Mam nadzieję, że panicz ucieszy się na pani widok.","Doğru… Bey oğlanın sizi görünce sevineceğini umarım.",""
"7F85BFCF4E7628B132D59B829EA756DB","CinematicNode_Response_1","To niesamowite... Dziękuję. Pójdę przemówić draniowi do rozumu.","Bu inanılmaz… Sağ olun. Şu alçağa aklını başına getirmeye gidiyorum.",""
"E20A271D4A1D391F5084B4A7F36A16BE","CinematicNode_Response_1","Proszę dołączyć. Będzie się działo.","Buyurun katılın. Şenlik kopacak.",""
"B62C61F946A71E2E163E04BF90718D43","CinematicNode_Response_10","Nalegam, żeby mnie pan wpuścił!","Beni içeri almanız için ısrar ediyorum!",""
"519C9CBD48ABA4869E666D878BDAB16D","CinematicNode_Response_10","Proszę pani, już mówiłem. Panicza Woronina nie ma u siebie.","Hanımefendi, söyledim. Bey oğlan Woronin yerinde yok.",""
"00CAB1FB4639BD893D2EF7B181C84C19","CinematicNode_Response_10","Może ja mógłbym pani jakoś pomóc? Porozmawiajmy.","Belki ben size yardım edebilirim? Konuşalım.",""
"86BA25DD4F7C4F802FB9BCAF0C510302","CinematicNode_Response_10","Proszę, życzę powodzenia. Wszystko za chwilę spokoju od tych jego nieznośnych gości.","Buyurun, bol şans dilerim. O dayanılmaz konuklarından bir an huzur için her şey değer.",""
"FED8D1D8453999055A05F7BA5C970EE7","CinematicNode_Response_10","Wejdę do tego drania, choćby nie wiem co. Nawet nie próbuj mnie wyrzucać.","O alçağın yanına gireceğim, ne olursa olsun. Beni dışarı atmaya kalkma sakın.",""
"BA4E81084951255820964C9BF2A579FC","CinematicNode_Response_10","Wręcz przeciwnie, mogę pani pomóc. Ale najpierw chcę wiedzieć, czemu zakazał panią wpuszczać.","Tam tersine, size yardım edebilirim. Ama önce sizi içeri almayı neden yasakladığını öğrenmek istiyorum.",""
"FB2C219E48D307DBFF1C0BB6610A1A9B","CinematicNode_Response_10","Bo się boi mi w oczy spojrzeć! A ja noszę jego dziecko!","Çünkü gözlerimin içine bakmaktan korkuyor! Ben de onun çocuğunu taşıyorum!",""
"37C8DAEC473B587272130DA36888274A","CinematicNode_Response_10","Rozumiem. Pietia powinien usłyszeć radosną nowinę. Proszę dać mi chwilę.","Anlıyorum. Pietia bu güzel haberi duymalı. Bana bir an verin.",""
"9C79D9774A6C6385A1E2629D8FDDD6DD","CinematicNode_Response_11","Nieistotne. Gdzie mogę znaleźć naszego utrapieńca?","Önemsiz. Bizim baş belasını nerede bulurum?",""
"3A97D1AE493AD56C0A67EC8737C115E3","CinematicNode_Response_11","Apartament numer dwieście trzynaście, drugie piętro. Raczył je pan już poznać. ","İki yüz on üç numaralı daire, ikinci kat. Daha önce şereflendirmişsiniz oraları. ",""
"0CC59931441C7C4E2549D7AA0597D916","CinematicNode_Response_12","Nic mi o tym nie wiadomo. Skąd taka troska?","Bu konuda bir şey bilmiyorum. Bu kaygı niye?",""
"5C90CA4C44BA724FD33395AA40175A98","CinematicNode_Response_12","Spotkania, które panicz raczy organizować, są dosyć... głośne i uciążliwe.","Bey oğlanın düzenleme zahmetinde bulunduğu toplantılar epey… gürültülü ve sıkıcı oluyor.",""
"8405AF674E6CED0B791640858E1814FE","CinematicNode_Response_12","Goście się skarżą. Niektórzy wyjeżdżają.","Konuklar şikâyet ediyor. Bazıları çıkıyor.",""
"CB3D1D7545F679B5E464D999335826A5","CinematicNode_Response_7","Ostatnia pańska wizyta u nas ma już status pewnej legendy.","Geçen ziyaretiniz artık efsane mertebesinde.",""
"9C634DEF484D679AE7805EBE71FCED7E","CinematicNode_Response_7","Tym razem będzie skromnie, obiecuję. Ja do Piotra Woronina.","Bu kez sade olacak, söz veriyorum. Ben Piotr Woronin'e geldim.",""
"184987654E51B1E28BB6A0840660AE75","CinematicNode_Response_7","O, czy może panicz Woronin się wyprowadza?","Vay, yoksa Woronin bey oğlan taşınıyor mu?",""
"ACE78B76424179803B76CCADF9491B0A","CinematicNode_Response_8","Pan Szulski, w czym mogę pomóc?","Szulski Bey, ne yardım edebilirim?",""
"0E34D48F4F9765D5145EDBB94B98A0B6","CinematicNode_Response_9","Dzień dobry.","Günaydın.",""
"1445CA6642BDA44823141FA2919E7797","CinematicNode_Response_9","Pan Szulski, witam. Czy mam powiadomić służby i szpitale, czy jeszcze poczekać?","Szulski Bey, hoş geldiniz. Polise ve hastanelere haber vereyim mi, biraz daha bekleyeyim mi?",""
