Hash,NodeName,PL,TR,Notes
60F109724A7F5E28F634E1913DD3D2F7,CinematicNode_Choice_1,Nie daj się zbyć w temacie ojca.,Baban konusunda geçiştirilmeye izin verme.,
8727AC644CDC1B387D8F66A1EDFFAE1F,CinematicNode_Choice_1,"Do rzeczy. Powiedz, po co tu przyszedłeś.","Sadede gel. Neden geldiğini söyle.",
21A6C760437AD8EF9E27A19C6733C927,CinematicNode_Choice_1,Oceń jej <fr>soirée</>.,<fr>Soirée</>'sine fikir yürüt.,
3C5C08DD45F603B559B137A4D1DB41A4,CinematicNode_Choice_1,Dowiedz się więcej o życiu na dworze.,Saray yaşamı hakkında daha fazlasını öğren.,
98D1D39C40C5BDBC973846AB2D61C35A,CinematicNode_Choice_1,Porusz temat gości.,Konuklar konusunu aç.,
39AB35D54170C8C2CAC10E8ED817E059,CinematicNode_Response_14,"Nie pozostaje mi nic innego, jak dać się ponieść tej nocy.",Bana bu gecenin akışına bırakmaktan başka bir şey kalmıyor.,Wiktor
45B5B1B1427CAADCC90B93BD44A5E7A5,CinematicNode_Response_14,Proszę się nie oszczędzać.,Kendinizi sakınmayın rica ederim.,Swietłana
2E0D63884E6D97A62C96EE87EAEF92CB,CinematicNode_Response_15,Do sedna. Jestem tu z powodu mojego ojca. Znała go pani.,Sadede geleyim. Babam yüzünden buradayım. Onu tanıyordunuz.,
DB0C84AA4BFC407D8313B5A0C73A75F0,CinematicNode_Response_15,Nie słyszałam pytania w pańskim tonie. Owszem. Byłam jego klientką.,Tonunuzda bir soru duymadım. Evet öyleydi. Onun müşterisiydim.,
07F98D8B4C03772C7554D88439FE0B18,CinematicNode_Response_15,Naprawdę bardzo wam współczuję. Obojgu. Śmierć kogoś bliskiego to zawsze wielki cios. ,Gerçekten size çok üzülüyorum. İkinize de. Yakın birinin ölümü her zaman büyük bir darbedir.,
20FAEC6D472E38C0C8B2A7BE0F577695,CinematicNode_Response_15,Proszę przyjąć kondolencje.,Lütfen başsağlığı dileklerimi kabul edin.,
EB3369AA42AB3D5D1896D0A011B602AC,CinematicNode_Response_16,Jak to jest być częścią dworu carskiego?,Çarlık sarayının parçası olmak nasıl bir şey?,
F2400CC0418F33DDF846A689ED60E680,CinematicNode_Response_16,To jest błogosławieństwo i przekleństwo zarazem.,Hem bir nimet hem de bir lanet.,
0D7A5F3F437B4F8CC3E1B4B2EDDD0544,CinematicNode_Response_16,Pozwolę sobie nie rozwijać.,İzninizle daha açmayayım.,
0D4409174A2AC50228681E8351C8101C,CinematicNode_Response_17,"Swietłano Piotrowna, będę nalegał. Czy może mi pani zdradzić coś więcej o ojcu?","Swietłana Piotrowna, ısrar edeceğim. Babam hakkında bana biraz daha bilgi verebilir misiniz?",
AE2B7B3B42CF31BB0658799B86AE387C,CinematicNode_Response_17,"Panie Szulski, zapewniam, że wódeczkę mamy najprzedniejszą.","Pan Szulski, garanti veririm, votka olarak en âlâsı bizde.",
92BA8294432C76C4593B378307DAD2DD,CinematicNode_Response_17,"Poza tym, gorąco namawiam na seans Madame Samiry. To będzie niezapomniane przeżycie.","Ayrıca, Madame Samira'nın seansına katılmanızı ısrarla öneririm. Unutulmaz bir deneyim olacak.",
44B1EB3F417A3C3A2F9313B7BC44983E,CinematicNode_Response_17,...,...,
EB69419A4137B61645B10583C910D4B6,CinematicNode_Response_17,"<i>Myślę, myślę, myślę...</> Czy to aby wszystko, co <fr>soirée</> ma panu do zaoferowania? Hm.","<i>Düşünüyorum, düşünüyorum, düşünüyorum...</> <fr>Soirée</> size sadece bunu mu sunuyor yani? Hmm.",
