"Hash","NodeName","PL","TR","Notes"
"B9A53BD640BC0748B7C497A611548DED","CinematicNode_Choice_5","Powiedz, że żądasz pokazu fajerwerków.","Havai fişek gösterisi talep ettiğini söyle.",""
"F4130BC647E9EBF07B828EADA97BCEBB","CinematicNode_Choice_5","Zacznij temat skradzionej broni.","Çalınan silah konusunu aç.",""
"6B6B55BA446681DA4B4CE5820D898CBE","CinematicNode_Choice_5","Zacznij temat ich więźnia.","Esir aldıkları kişi konusunu aç.",""
"73E726974CB06C7D2369269382E5E791","CinematicNode_Choice_5","Powiedz, że nie chcesz kłopotów.","Sorun istemediğini söyle.",""
"85A48FFA488E17B0AF336F848426EBEC","CinematicNode_Choice_5","1","1",""
"BBCB2FA3467AA67230C0C6AB543241E4","CinematicNode_Choice_5","2","2",""
"DC5E83E04B7008093D57B1B8B817D8E9","CinematicNode_Choice_5","3","3",""
"7C25A22E4D861D9A0718C9A7F49E3258","CinematicNode_Choice_5","4","4",""
"3F535310403F8F17261C55AECED71771","CinematicNode_Choice_6","Przyznaj Jemiołowi rację.","Jemioł'a hak ver.",""
"FFCB6CD04630C54C6081D9A85E2012C7","CinematicNode_Choice_6","Zauważ, że Edek ma dar przekonywania.","Edek'in ikna yeteneği olduğuna dikkat çek.",""
"78F8F20D416E33392CE2A690593CAEED","CinematicNode_Choice_6","Zauważ, że to Edek jest za wszystko odpowiedzialny.","Her şeyden Edek'in sorumlu olduğunu söyle.",""
"F2EAFC8242E14CC25D8A71A7D4792419","CinematicNode_Choice_6","1","1",""
"CB16D0464EA245962F9245B17B51B52C","CinematicNode_Choice_6","2","2",""
"6EC0836C453715CC8177B497B05EB43F","CinematicNode_Choice_6","3","3",""
"ABEC9521452719A4085CC0B7104ED25C","CinematicNode_Choice_7","Zacznij temat Edka.","Edek konusunu aç.",""
"55A6F9A24BDFC2F194812F91BE948A8A","CinematicNode_Choice_7","Powiedz, że musisz za potrzebą.","İhtiyacını gidermen gerektiğini söyle.",""
"C327C9914709D2D34D8E6D8A047B2C2D","CinematicNode_Choice_7","Dopytaj o skradziony ładunek.","Çalınan yük hakkında soru sor.",""
"80E64F9348EB0FFE52FFECA9821D3637","CinematicNode_Choice_7","1","1",""
"23E4B47E43292913D3D415BC3D8DE675","CinematicNode_Choice_7","2","2",""
"ADC54B5B4BDD5DA34D70EABEB5EB8A38","CinematicNode_Choice_7","3","3",""
"214DBDFD408FC0C86048289E8338137C","CinematicNode_Choice_8","Podsuń mu myśl o rewanżu.","İçine intikam fikrini sok.",""
"F1D2F4B04B3DBED693CDAF8048ABA83F","CinematicNode_Choice_8","Weź stronę Jemioła.","Jemioł'un tarafını tut.",""
"1CAED94945CEAB23EC1663AA168E53D9","CinematicNode_Choice_8","1","1",""
"0C305A094BC71AB76335F3BBD4069EE0","CinematicNode_Choice_8","2","2",""
"10A0DC904F3322C18D0B7EBD25D9324C","CinematicNode_Choice_9","Zaproponuj rozwiązanie.","Bir çözüm öner.",""
"C719C74C4F6D79112F430EAE3DA14320","CinematicNode_Choice_9","Nakieruj go, by sam wpadł na genialny pomysł.","Onu, parlak fikri kendisi bulacak şekilde yönlendir.",""
"0656130D42C3606CB33C5F9E0CA05E6A","CinematicNode_Choice_9","1","1",""
"84E6206C4B73A70ABBE18E928465DE67","CinematicNode_Choice_9","2","2",""
