Hash,NodeName,PL,TR,Notes
6C78AD174E0EE7F2903A088473E3ED91,CinematicNode_Choice_3,Skonfrontuj ją ze swoimi podejrzeniami.,Onu şüphelerinle yüzleştir.,
9D5F9A5A404A561A2F7AD0B4604ACD52,CinematicNode_Choice_3,Zapytaj o wpływ śmierci Wasilija na wioskę.,Vasiliy'nin ölümünün köye etkisini sor.,
7C873A724D2E3D80E90F7C8957CFA1E1,CinematicNode_Choice_3," Zarzuć jej, że czerpie zyski z zabobonnych mieszkańców wioski."," Köyün batıl inançlı sakinlerinden kâr sağladığını söyleyip suçla.",
913782914DA97E9934CD59BAC324C893,CinematicNode_Choice_3,"Zarzuć jej, że rzuciła klątwę na Wasilija.",Vasiliy'ye lanet okuduğunu söyleyerek suçla.,
B17412AA4A7CAAB9EE9532897310EF7A,CinematicNode_Choice_3,"Powiedz, że jeszcze tu wrócisz.",Buraya yeniden geleceğini söyle.,
D5C8CB0C4D3C3838DEC44A9616930D8A,CinematicNode_Choice_4,"Przyznaj, że jesteś thaumaturgiem.",Tılsımkâr olduğunu kabul et.,
FB6649E840E1166D6F3BA9B1E7863751,CinematicNode_Choice_4,Przejdź do rzeczy.,Meseleye gel.,
DFFC03FD470360CAD1935D888932D585,CinematicNode_Choice_5,"Zapytaj, czy chodzi jej o Rasputina.",Rasputin'i mi kastettiğini sor.,
6BE9E2FC4EBA17509EFD1DB6852F755F,CinematicNode_Choice_5,"Zapytaj, czy chodzi jej o salutora.",Salutoru mu kastettiğini sor.,
2961447C4D435E1A920CB887EA6FA085,CinematicNode_Response_14,"Wydaje się mieć pani pewien szacunek we wsi, stąd chciałem zapytać, czy nie pomogłaby mi pani w jednej sprawie.","Köyde size bir saygı var gibi, bu yüzden bir konuda bana yardım edip edemeyeceğinizi sormak istedim.",
D3BA0D444BE6F8500951F0983A7D43B9,CinematicNode_Response_14,"Chłopcze, ja się młodsza nie robię, mów, zanim zemrę.","Delikanlı, gençleşmiyorum, söyle, ben ölmeden.",
61E2F3AB464615DEA4685A940CB02DE8,CinematicNode_Response_15,Mów dalej.,Devam et.,
C08A884547B264157D3E16BA73E4FA67,CinematicNode_Response_15,"Za to, że mu nagadałam, Wasilij odegrał się później na Vesnie.","Ona laf ettiğim için, Vasiliy sonra acısını Vesna'dan çıkardı.",
1DF31E6D488826D098768A96DB93E934,CinematicNode_Response_15,"I wtedy wkroczył jej mąż i zabił Wasilija, i to do niego przylgnął mój salutor!","Ve o zaman kocası işe girdi, Vasiliy'yi öldürdü; salutorum da ona yapıştı!",
261753A2450CF2DE71B1DAA5C47C833A,CinematicNode_Response_15,"Co do tego drugiego, to być może, ale to nie Luka zabił Wasilija... To Vesna.","İkincisine gelince belki; ama Vasiliy'yi öldüren Luka değil… Vesna.",
7388B5034C076CF95A68DF9781765195,CinematicNode_Response_15,Jesteś pewna?,Emin misin?,
4FC4FB324F4F38B8913C5AABC0EA62A2,CinematicNode_Response_15,"Byłam tam. I do tej pory o tym, co tam się wydarzyło, wiedziały tylko dwie osoby - ja i Vesna.",Oradaydım. Şu ana dek orada olanları sadece iki kişi biliyordu — ben ve Vesna.,
95982081412DAA77BE573FB7B01C2F42,CinematicNode_Response_15,"Nie bój się, staram się pomóc.","Korkma, yardım etmeye çalışıyorum.",
CDA732C6414C503E35691CBAB5B11A5F,CinematicNode_Response_15,Zatem musimy chyba porozmawiać z Vesną?,Öyleyse Vesna'yla konuşmamız gerek sanırım?,
5283CFB04FA05F7696C306B8DCBE56F8,CinematicNode_Response_16,"A ta tragedia w gospodarstwie starosty, bardzo ludzi dotknęła?","Peki köy başının çiftliğindeki trajedi, insanları çok etkiledi mi?",
E40F2F6444E232E84BE8DAB0B3A526FE,CinematicNode_Response_16,"Jednych mniej, innych bardziej. Są tu tacy, co zapatrzeni byli w niego jak w ikonę.","Kimini az, kimini çok. Burada ona ikon gibi bakanlar vardı.",
3CA1F27749682F8210B903AE77D99EAF,CinematicNode_Response_17,Słyszałam jego wycie. To nic ludzkiego nie było. Tu jedno licho prześladuje ludzi i odzywa się co jakiś czas. Tragedie go przyciągają i myśli nieczyste.,"Ulumasını duydum. İnsana ait bir şey değildi. Burada bir şer insanları takip eder, ara sıra seslenir. Onu trajediler ve kirli düşünceler çeker.",
90E581A44EC15B3C2CBF92AECD6593CA,CinematicNode_Response_17,My go tutaj wołamy <i>Bukavac</>.,Biz burada ona <i>Bukavac</> deriz.,
F9225D9240D8AB5AEA3C8B9763834496,CinematicNode_Response_17,"Ale pewnie gdzie indziej mówią na niego inaczej.",Ama başka yerlerde başka türlü söylüyorlardır.,
