Hash,NodeName,PL,TR,Notes
D8DCF23D48720D0DBE3501AEA68BB3FB,CinematicNode_Choice_2,"Powiedz, że chcesz pobyć sam.",Yalnız kalmak istediğini söyle.,
2D8A454F4FE11DDBE3674DB9AC469841,CinematicNode_Choice_2,Zgódź się.,Kabul et.,
93F5D0144DB3D3E6AFD0BA8E052B5289,CinematicNode_Choice_3,"Zapytaj Ligię, czy masz interweniować. Nie rób jej problemów.","Ligia'ya araya girmeni isteyip istemediğini sor. Ona sorun çıkarma.",
541C10D64344ED84C14B52894B198F72,CinematicNode_Choice_3,Przepędź hienę.,Akbabayı kov.,"'Hiena' = hyena — basın akbabası hakareti"
A1E6438843AF6FC7371C89B81F1A8E5B,CinematicNode_Choice_3,"Wyjaśnij, że jesteś bratem Ligii.",Ligia'nın ağabeyi olduğunu açıkla.,
37CB419D48BCA7599ECAF9801DEEAC92,CinematicNode_Response_10,"Jedźmy, dzieci. Mój Pietia już pewnie czeka u was w domu.","Hadi gidelim, çocuklar. Pietia'm şimdiden evinizde bekliyordur.",
0C97148C49104B64DE4128A9CEBF4D44,CinematicNode_Response_10,Chętnie się zobaczę z kuzynem.,Kuzenimi görmeye sevineceğim.,
6381A8C94A9F12AB80FD15BB3FCC154B,CinematicNode_Response_10,Jedziesz z nami?,Bizimle geliyor musun?,
C69A047A460A9A1FD769F2836B7E4EEC,CinematicNode_Response_11,"Dziękuję, ale jeśli nie macie nic przeciwko, wolałbym pobyć przez chwilę sam.","Teşekkür ederim, ama sakıncası yoksa bir süre yalnız kalmayı tercih ederim.",
8860F4604D66B65B19B2A094E29A0222,CinematicNode_Response_11,"Pamiętaj, że czekamy z notariuszem.",Unutma ki noterle birlikte bekliyoruz.,
97504D104A5A4C62B6833C83F3EA7078,CinematicNode_Response_11,"I uważaj na siebie, to nie jest już to miasto, które pamiętasz.","Ve kendine dikkat et, burası artık hatırladığın şehir değil.",
E567CF08483A8A1863E5BE865B4A302A,CinematicNode_Response_12,Dzięki.,Sağ ol.,
AC8AD3E8448CBAF4FE7553AF62B15D02,CinematicNode_Response_12,"Wsiadajcie, notariusz już pewnie na nas czeka.","Binin, noter şimdiden bizi bekliyordur.",
E17FD9BA4C4D429DA2BA6EA819B167EA,CinematicNode_Response_13,"Mogę to załatwić, ale to może narobić ci kłopotów.","Bu işi halledebilirim, ama sana sorun açabilir.",Wiktor Ligia'ya
708B3BFF4E44E41CD0968C8B55ADB60B,CinematicNode_Response_13,Nie warto brudzić sobie rąk.,Ellerini kirletmeye değmez.,
60B69E74470C047EF9340693C33F87F6,CinematicNode_Response_13,"Znikaj, bo mogę uznać, że atakujesz carskiego urzędnika, i jutro obudzisz się w cytadeli!","Çek git, yoksa Çarlık memuruna saldırdığına karar veririm, yarın Sitadel'de uyanırsın!",Sędzia gazeteciye
6ED4779744B80B21FE07C6B89B5D1D2A,CinematicNode_Response_13,Czy pan sędzia mnie straszy?,Bay yargıç beni tehdit mi ediyor?,
5052997E46DFF7234C33198FD851FC15,CinematicNode_Response_13,"Raczej oszczędzam cię przed nim. Wolisz spróbować szansy z thaumaturgiem?","Daha çok seni ondan koruyorum. Şansını tılsımkârla denemek mi istersin?",
3436A7054D3F96834A948FA3042D9B03,CinematicNode_Response_14,"Radzę stąd odejść. Inaczej zapomnę, że jest pani kobietą i sprawię, że już nigdy nie uda się pani złożyć poprawnie ani jednej sylaby.","Buradan gitmenizi tavsiye ederim. Yoksa kadın olduğunuzu unuturum ve bir daha tek bir heceyi bile doğru dizemezsiniz.",Sędzia Konstancja'ya tehdit
EF15852E43F7D764231D2B97D2D41FC1,CinematicNode_Response_14,"Pan sędzia pozwala na coś takiego? Może powinnam to opisać?",Bay yargıç böyle bir şeye izin mi veriyor? Belki bunu yazmalıyım?,
EB940D4E4AE60D5B931452BAD601F9D1,CinematicNode_Response_14,A kto pani pozwoli to wydrukować?,Peki basmanıza kim izin verecek?,
16A8EB66461DAEE41E198CAC38F363F7,CinematicNode_Response_14,"Kiedyś prasa uwolni się spod ruskiego buciora, panie sędzio.","Bir gün basın Rus çizmesinin altından kurtulacak, bay yargıç.","'ruski bucior' = Rus çizmesi — baskı metaforu"
1E7CDAD14815A158C6AFF69E3365DCBF,CinematicNode_Response_14,"Obawiam się, że żadne z nas tego nie dożyje, moja droga.","Korkarım ikimiz de o günü göremeyeceğiz, sevgilim.",
C685D4EB49CCBB19461BFEA36D4A3456,CinematicNode_Response_15,"Jesteśmy bliźniętami, szanowna pani.","İkiziz, saygıdeğer hanım.",Wiktor açıklıyor
A760D3214AE031AB8AE330BC243825AD,CinematicNode_Response_15,"""Szulscy zjednoczeni""! Nie wygląda pan na szpetnego kalekę. Dlaczego tak nagle opuścił pan Warszawę?","""Szulski'ler birleşiyor""! Çirkin bir sakat gibi durmuyorsunuz. Varşova'yı neden öyle apansız terk ettiniz?","Gazete manşeti ironi"
BF51DDC1472C9001714F3C9AE751B0B0,CinematicNode_Response_15,"Nic jej nie mów, i tak napisze, co będzie chciała, lepiej już chodźmy.","Ona bir şey anlatma, zaten ne isterse yazar; hadi gidelim artık.",Ligia Wiktor'a
4410196646BB0CAC82834695F41DC248,CinematicNode_Response_16,Możemy ruszać.,Yola çıkabiliriz.,
D61D3FB4431D5B31DA27E7BE41F3CA39,CinematicNode_Response_16,"Najtrudniejsze było odkręcenie wieczka urny, z rozsypywaniem już sobie poradziłem.","En zoru urnayı açmaktı, serpmeyi artık halletmiştim.",Wiktor kara espri
181475884514E67BACEF04B74BC395F9,CinematicNode_Response_16,"Możesz sobie klaunować, wiem, ile cię to kosztowało. Dobrze, że tam poszedłeś.","Palyaçoluk yapmaya devam edebilirsin, bunun sana ne kadara mal olduğunu biliyorum. İyi ki oraya gittin.",
CEC4DDA34336E44488372CA8D0C80D20,CinematicNode_Response_17,Już po wszystkim.,Her şey bitti.,
3124BF0C4FCAFF83BBD2999E1C131091,CinematicNode_Response_17,Kogo to widzą moje oczęta?,Gözlerim kimi görüyor bakayım?,Pietia giriş — samimi teyze-yeğen tarzı
41741F8C44CE8765C40B86A6073EF880,CinematicNode_Response_17,To... Ja?,Bu... Ben miyim?,
BDCABD8C4AFF6003C9643C958AAAAF1E,CinematicNode_Response_17,"Chyba cię nie poznał, wujku.","Seni tanımadı galiba, wujek.",
30A557234922A3CA598741AB97A8CD29,CinematicNode_Response_17,"Czasami sam już siebie nie poznaję. Nie dręcz go tym, miał ciężki dzień.",Bazen kendimi bile tanımıyorum. Bu yüzden onu sıkıştırma; zorlu bir gün geçirdi.,
DDAAF88C4EB655EB30EC76A98348819F,CinematicNode_Response_17,Wujek Woronin? Dobry wieczór! Przepraszam.,Wujek Woronin? İyi akşamlar! Özür dilerim.,
A78A93194FC9694FD5EF2184E9FD8749,CinematicNode_Response_9,"""Miłość na pogrzebie!"", ""Eros post mortem""! Panience przystoi w żałobie z kawalerami się prowadzać?","""Cenazede aşk!"", ""Eros post mortem""! Yas içindeki hanıma bekârlarla gezmek yakışır mı?",Konstancja manşet tacizi
968A8E6C49ACFDF03A6D1ABF87C0F305,CinematicNode_Response_9,"Konstancja Szabłowska, Kurjer Warszawski. Mogę prosić o krótki komentarz?","Konstancja Szabłowska, Kurjer Warszawski. Kısa bir yorum rica edebilir miyim?",
EDA6FA7B4DEE2EBE4D22DFA828B75CC1,CinematicNode_Response_9,Hiena.,Akbaba.,
1A5021A3497B056ED3406B937F49EC39,CinematicNode_Response_9,Dziękuję. A pan?,Teşekkür ederim. Peki ya siz?,
