"Hash","NodeName","PL","TR","Notes"
"B2EAE9894E0AB7BBA4172C81FA38D563","CinematicNode_Choice_0","Odwzajemnij pozdrowienie.","Selamı karşılık ver.",""
"346E89B5424A5F4EA88C50ACD65076A8","CinematicNode_Choice_0","Odpowiedz: ""Pochwalony"".","""Mübarek olsun"" diye cevap ver.","Katolik Lehçe selamı"
"9B1E9FFC4356A0AC3B56E397DF31CD1F","CinematicNode_Choice_0","Przywitaj się po świecku.","Dünyevi biçimde selam ver.",""
"9F15E6DE4A49460CAAA1D887E9DC8A81","CinematicNode_Choice_0","Nic nie mów.","Bir şey söyleme.",""
"DCB550E948273A55AF313B96C68B5DF7","CinematicNode_Choice_0","1","1",""
"CFEF821A4C482A0C2B2EA2B71A36104A","CinematicNode_Choice_0","2","2",""
"3EDF2E9646603A92F640C09FB89F5FA4","CinematicNode_Choice_0","3","3",""
"91643B5C4081D70D6BC518A21AF4D577","CinematicNode_Choice_0","4","4",""
"DDC3D7D9419009C8C6DCC78980604D8E","CinematicNode_Choice_1","Nie tłumacz się, należy ci się.","Açıklama yapma, senin hakkın.",""
"030FFCD74BD9C171A8516B89649504AF","CinematicNode_Choice_1","Powiedz, że to jedyne, co zostało ci po ojcu.","Babandan sana kalan tek şey olduğunu söyle.",""
"95A732BC40FECEC5E1F95692B1A709C2","CinematicNode_Choice_1","Powiedz, że chcesz wiedzy ojca.","Babanın bilgisini istediğini söyle.",""
"7D07CE6240614D93AFDD91B169BF47BB","CinematicNode_Choice_1","Zapytaj, po co jemu.","Ona ne için gerektiğini sor.",""
"59D59B6646A0771DEE4BD8B475B5E1EB","CinematicNode_Choice_1","1","1",""
"1FCD849944786E623B9627BE691AFDDC","CinematicNode_Choice_1","2","2",""
"1028FC6443F807145CB9788B9725CFA0","CinematicNode_Choice_1","3","3",""
"77EBCD55489B9E5ACC95459A446B53B0","CinematicNode_Choice_1","4","4",""
"92492A5C41F55C53B0FE89B722C49057","CinematicNode_Choice_11","Zapytaj, co ma na myśli.","Ne demek istediğini sor.",""
"6D46CA184DBE8931829B2B8E92DA8316","CinematicNode_Choice_11","Zaprzecz. Wiesz, że masz ogon.","İnkâr et. Peşinde olduğunu biliyorsun.",""
"C2087F414CE6805918121E825A9F5E6B","CinematicNode_Choice_11","Powiedz, że już tak.","Hallettiğini söyle.",""
"31F7F48C4A185A3E57BB8E8EC6A31962","CinematicNode_Choice_11","1","1",""
"0EEC493E4867C1F4FCC49F8643517553","CinematicNode_Choice_11","2","2",""
"1D5445964DC4EF54C904398F33D710CB","CinematicNode_Choice_11","3","3",""
"91DF1FE6477A61AB4DD5B390A550B260","CinematicNode_Choice_19","Ostatni raz poproś o zwrot grymuaru.","Son kez grimuarın iadesini iste.",""
"AFF496FB472455C0EEF20CB5ECB00AE8","CinematicNode_Choice_19","Zacznij mu grozić.","Onu tehdit etmeye başla.",""
"4B0E4F3E4CE49446A18C68B96DF55C95","CinematicNode_Choice_19","1","1",""
