"Hash","NodeName","PL","TR","Notes"
"297A413348C98B02D4186390FF7930AF","CinematicNode_Choice_1","Odejdź.","",""
"79861A914741C87FEAB03FAA5F9B8567","CinematicNode_Choice_1","Słuchaj dalej.","",""
"E54DF85243D3C5882D92E0B32459472E","CinematicNode_Choice_1","1","",""
"D895DC1A4E00749BAF5DE68E48AB0169","CinematicNode_Choice_1","2","",""
"2E8F93164A73EAA8A82251A78AEF943F","CinematicNode_Choice_2","Przysłuchuj się.","",""
"402B8E6C4258A672B2AB5E967B9FD00A","CinematicNode_Choice_2","Odejdź.","",""
"D4B7A2694673EEEC7D0DE0B106271205","CinematicNode_Choice_2","1","",""
"2ECB27D54E90437EF64B8C86FAD59926","CinematicNode_Choice_2","2","",""
"A83A7DC8481357413935638B71E4A059","CinematicNode_Response_0","Dobrze, masz rację, już nie podsłuchuję.","",""
"DCCA8BE44142662FA46DC5A6278310AA","CinematicNode_Response_1","...","",""
"7CBC9E084F5F9C8DD832AFB740D1E61D","CinematicNode_Response_1","...","",""
"6EF9642B49F81A6323BFFE89A59980FC","CinematicNode_Response_1","Nie patrz tak na mnie, przecież Dickstein sam chce, żebym dowiedział się wszystkiego, prawda?","",""
"C0B89DD845337FAD59D1C5A3BD626370","CinematicNode_Response_2","Tak, Wojtek jest dzielny, ale może zbyt dzielny właśnie.","",""
"A7026CE64883C114C7B03DABFC622A3E","CinematicNode_Response_2","Nie, nic nie wiem, nie mam nawet nikogo, kogo mógłbym spytać.","",""
"DF559AC94F4AD144F6DB298C19FED5E6","CinematicNode_Response_2","...","",""
"BF4CA7EE43F744D7696343BCC1789FB0","CinematicNode_Response_3","...","",""
"7E2D0A5D455EFC9F765A688512BABE31","CinematicNode_Response_3","Tak, tęsknię. Ale ostrożność przede wszystkim. Jak twoi rodzice?","",""
"B03011764016D97B1AA3969C42E6910A","CinematicNode_Response_7","...","",""
"F877E5134331C2356DB46CB644956581","CinematicNode_Response_7","Zawsze tak mówisz, a potem marzną ci ręce. Zaczekaj.","",""
"71AE7DD04E29F70C15FC25BAC28CFA14","CinematicNode_Response_7","Pan mówił coś do mnie?","",""
"CF2CE81D4FDD79FC44BB99B5B1EB9B98","CinematicNode_Response_7","Nie, nie, tak sobie tylko mamrotałem do siebie. Ładne mieszkanie.","",""
"0C2FB6CB4BBE165DC482A9B96C06D350","CinematicNode_Response_7","Dziękuję. Proszę poczekać, zaraz kończę.","",""
"994AA5F444D75E991C4D4A8A5CF2F4B1","CinematicNode_Response_7","Oczywiście.","",""
