"Hash","NodeName","PL","TR","Notes"
"B1FADC484FFF63322B8EBF8B9C88ECA9","IC_lw_cm01","Wendeta","Vendetta",""
"AD20B6CC4E0395BDCB504A9D7C85F659","IC_lw_cm01","Warszawskie Towarzystwo Antythaumaturgiczne obrało sobie na cel mojego ojca. Normalnie powiedziałbym: w to mi graj, ale zachowują się tak paskudnie, że trafili na moją czarną listę. Aby dowiedzieć się o nich więcej, powinienem odszukać ich agitatora pod murem cmentarza na Powązkach.","Varşova Tılsımkâr Karşıtı Cemiyeti, babamı hedef seçmiş. Normalde ""bana göre"" derdim, ama o kadar iğrenç davranıyorlar ki kara listeme girdiler. Onlar hakkında daha fazla şey öğrenmek için Powązki Mezarlığı'nın duvarı dibindeki ajitatörü bulmam gerekiyor.",""
"F06A50044BA0FDCC265AE3BB56B17719","IC_lw_cm01","Dowiedz się kto jest odpowiedzialny za aferę z rodzinnym grobowcem","Aile mezarındaki olayın sorumlusunun kim olduğunu öğren",""
"370242404C181DC6E06A6091A9B40BE9","IC_lw_cm01","Problemy z rodzinnym grobowcem","Aile Mezarında Sorun",""
"F300839A48A03ECD23C2EC98378DC71D","IC_lw_cm01","Pod rodzinnym grobowcem kręcą się podejrzane typy. Grabarz z Powązek nie był w stanie ich przepędzić, więc w oczekiwaniu na mnie zamknął cmentarz dla odwiedzających.","Aile mezarımızın çevresinde şüpheli tipler dolanıyor. Powązki mezarcısı onları kovamadığı için beni beklerken mezarlığı ziyaretçilere kapattı.",""
"E0BADB2544B2F2DDD7296E9E9E81FBCE","IC_lw_cm01","Porzucony łom","Bırakılmış Levye",""
"2C4A88734D9E0DE5AF18D99E6E593DE5","IC_lw_cm01","Nieudolne próby wyważenia drzwi grobowca spełzły na niczym.","Mezar kapısını zorlamak için yapılan beceriksiz denemeler boşa çıkmış.",""
"06D993A54A690A66DE77058AE1BCC286","IC_lw_cm01","Łom","Levye",""
"08C8EBFE45D6E82FE76B5893829ADD52","IC_lw_cm01","Tępe narzędzie, tępe jak jego użytkownik. Stal odbija buchające z głębi ludzkich trzewi pragnienie zniszczenia tego, co obce, spaczone 'magią', nieznane. Tak jak ich uczono w wu-te-a.","Kör bir alet, kullananı kadar kör. Çelik, insan bağırsaklarının derininden fışkıran bir arzuyu yansıtıyor: yabancıyı, ""büyü"" ile bozulmuşu, bilinmeyeni yok etme arzusunu. WTA'da onlara öğretildiği gibi.",""
"3E522063400FB747CF80C9B7C44B688D","IC_lw_cm01","Napis na grobowcu","Mezar Üzerindeki Yazıt",""
"3EDCC9F248B2CFF9876DE3B84BD443DA","IC_lw_cm01","Mój ojciec demonem? No niech im będzie.","Babam şeytan mıymış? Pekâlâ, öyle olsun bakalım.",""
"052D1ED543562FDAE03A3EB4EDE47FD6","IC_lw_cm01","Fiksaci z WTA","WTA Saplantılıları",""
"7E5C2B3B43AA74AEDADD029C7D354309","IC_lw_cm01","Grabarz twierdzi, że ""wu-te-a"" to nic innego, jak Warszawskie Towarzystwo Antythaumaturgiczne. Ich agitatora można spotkać pod cmentarnym murem.","Mezarcının dediğine göre ""WTA"" başka bir şey değil; Varşova Tılsımkâr Karşıtı Cemiyeti. Ajitatörlerine mezarlık duvarı dibinde rastlanabilir.",""
"BEB7E46746B28C684805748EA3CE7953","IC_lw_cm01","Żywe trupy","Yaşayan Cesetler",""
