"Hash","NodeName","PL","TR","Notes"
"8DC7E0AA477599A3E03C079115F5CFE3","CinematicNode_Choice_0","Powiedz, że mieliście porozmawiać.","Konuşacaktınız de.",""
"C3052BEF4768B3E3F69BFC8D398699B7","CinematicNode_Choice_0","Doceń jego starania.","Çabasını takdir et.",""
"D58A857F4D05DB529E3AB5AC9C4A9E90","CinematicNode_Choice_0","Zauważ, że nie wiesz, co powiedzieć.","Ne diyeceğini bilmediğini söyle.",""
"1087CF70439D7B2D8EECE6874B3CA7BC","CinematicNode_Choice_0","1","1",""
"F55D03D942FC1763F8C5F1A6AE72BAB0","CinematicNode_Choice_0","2","2",""
"54EC076C4E52CDD1C8B56BB075CD83AE","CinematicNode_Choice_0","3","3",""
"18A011734EC97E8DBC990C8D8F3D95B4","CinematicNode_Choice_1","Pospiesz go.","Onu acele ettir.",""
"53AFEE204FA84A989261048634FE9558","CinematicNode_Choice_1","Nie przerywaj.","Sözünü kesme.",""
"4CF628D544B97E6442DD6AA9A1F63C85","CinematicNode_Choice_1","1","1",""
"DD9C84934438365688F225B5955D2106","CinematicNode_Choice_1","2","2",""
"FFD44BA44D5B8B118E4B6FAC224A5109","CinematicNode_Choice_4","Usiądź.","Otur.",""
"823DA2284B57B390A21EBE8F62721A2A","CinematicNode_Choice_4","Zapytaj najpierw, o co chodzi.","Önce meselenin ne olduğunu sor.",""
"DF1B04524AC73F7048836DA5EB23BE28","CinematicNode_Choice_4","Poproś o hipnozę.","Hipnoz iste.",""
"FD6DB9954FD5D4ACD68B869E94AA8197","CinematicNode_Choice_4","Powiedz, że przyjdziesz innym razem.","Başka zaman geleceğini söyle.",""
"F55A69984D6F9C81ABCB49BA1BC1C4E8","CinematicNode_Choice_4","1","1",""
"F2A7DC1541F6E2A4FE0894B344E37A02","CinematicNode_Choice_4","2","2",""
"38FC5D524FD817A97691A1B73C2C5729","CinematicNode_Choice_4","3","3",""
"820888BD43F7CF1229696C97E44DDF2E","CinematicNode_Choice_4","4","4",""
"DA75AC35477C8A743ADB7A9A99248369","CinematicNode_Choice_5","Podkreśl swoje zasługi.","Katkılarını vurgula.",""
"E06949D94D8C4D7334179C9F5F426ADE","CinematicNode_Choice_5","Powiedz, że polecasz się na przyszłość.","Geleceğe de hizmetine amade olduğunu söyle.",""
"A2B8DE2145E37191F1C8D4A3F2185715","CinematicNode_Choice_5","Przyznaj, że to zbędne.","Gereksiz olduğunu kabul et.",""
"D024EFF046F648DC48B7E49F28F466F1","CinematicNode_Choice_5","1","1",""
"FCD4F00248C36312F3F15F83E05B2499","CinematicNode_Choice_5","2","2",""
"E6CA14274DC25F17BEAAB8980F803031","CinematicNode_Choice_5","3","3",""
"A09499444D4DE9F5E4F044B278A73935","CinematicNode_Choice_6","Zapytaj, co to za choroba.","Bu hastalığın ne olduğunu sor.",""
"1B10960B41E72A06813340814471C68E","CinematicNode_Choice_6","Pozwól mu dalej mówić.","Konuşmasına izin ver.",""
"BFFDCC90466D0C834C9C26A421BF136E","CinematicNode_Choice_6","1","1",""
