"Hash","NodeName","PL","TR","Notes"
"CECC5E484A3F81F25EE1BFA533820ADD","CinematicNode_Choice_2","Przyznaj, że żałujesz, że wtedy nie byłeś tak dobrym thaumaturgiem.","O zaman bu kadar iyi bir tılsımkâr olmadığına pişman olduğunu kabul et.",""
"7337F5944465AAB2F0AB14A4FA3A5F0E","CinematicNode_Choice_2","Nic nie mów.","Hiçbir şey söyleme.",""
"18E7941844733CAEF6978D97082C11BB","CinematicNode_Choice_2","1","1",""
"0299EDE94C25F5C3F527B5B3BFBAC4B8","CinematicNode_Choice_2","2","2",""
"9FBB88B54FAE6BC557CEAAA3717140A3","CinematicNode_Choice_3","Przyznaj, że tak.","Öyle olduğunu kabul et.",""
"2CDE103946DCF3C21793D3A729517985","CinematicNode_Choice_3","Powiedz, że pewnie wymyśliłby coś innego.","Muhtemelen başka bir şey uydururdu, de.",""
"0E6D76004EC77CE83C5603B95A5ABF56","CinematicNode_Choice_3","Zauważ, że Abaurycy i jego ojciec by wtedy nie ucierpieli.","O zaman Abaurycy ile babasının zarar görmeyeceğini söyle.",""
"E52BF79C4E168C2FB666BCA524DDC265","CinematicNode_Choice_3","1","1",""
"4AFA27D241B73C8A40BF6FA81E530EB6","CinematicNode_Choice_3","2","2",""
"D10E4C374C01F8A01DEE2B92A253911F","CinematicNode_Choice_3","3","3",""
"5473522340824A89A00960971596E972","CinematicNode_Choice_4","Powiedz, jak to pamiętasz.","Nasıl hatırladığını anlat.",""
"5C91E31746C6AFD7EFBD63BC509F0461","CinematicNode_Choice_4","Przyznaj, że nie pamiętasz dokładnie.","Tam olarak hatırlamadığını kabul et.",""
"8E9A48F648048A321C90BFA5FD71653F","CinematicNode_Choice_4","1","1",""
"650D236B4146718A722856B50EC2905D","CinematicNode_Choice_4","2","2",""
"3E3E7BE8404E4A62531B60837C5DAB26","CinematicNode_Choice_5","Broń decyzji ojca. Ochronił cię.","Babanın kararını savun. Seni korumuş.",""
"D47D9B0445621A2FBA63B883BA8EEE3A","CinematicNode_Choice_5","Skrytykuj decyzję ojca. Czułeś się wygnany.","Babanın kararını eleştir. Sürgün edilmiş hissetmişsin.",""
"B04A92754584CCF2A35D7CA695CD5258","CinematicNode_Choice_5","Przyznaj, że nie potrafisz zdecydować.","Karar veremediğini kabul et.",""
"3A342F1442AC82FE38CB7087DF95DC59","CinematicNode_Choice_5","1","1",""
"CB28A3A6470B8AD91A1212A19450D4BE","CinematicNode_Choice_5","2","2",""
"9B9F4FC44C051467A3B4A688F83DE948","CinematicNode_Choice_5","3","3",""
"E2226CB6453C8FC5BA9F2D8A6B73D653","CinematicNode_Choice_6","Wyznaj, że ojciec był na łasce Ochrany.","Babanın Ochrana'nın insafına kalmış olduğunu itiraf et.",""
"ECF104074B8B37F101F1AB97EE4D14A5","CinematicNode_Choice_6","Nic nie mów.","Hiçbir şey söyleme.",""
"2C546B9948330C888D50A7819A12B812","CinematicNode_Choice_6","1","1",""
"B88DB4124869539DAD70928E418B217A","CinematicNode_Choice_6","2","2",""
"84D3FAEC454060D9279168ABCA94C322","CinematicNode_Choice_7","Zapytaj, czy to już koniec waszej sentymentalnej przygody.","Hatıralarla dolu maceranızın bittiğini sor.",""
"D203B2114BC09937A800DF875362F94B","CinematicNode_Choice_7","Zapytaj, co będzie z Maksem.","Maks'ın akıbetini sor.",""
"649A3AD340DA12552A4D458400055BD0","CinematicNode_Choice_7","Pochwal zdobyczną wódkę.","Ele geçirilen votkayı öv.",""
"E44A3CC448F9A9C01072809FD94E8A48","CinematicNode_Choice_7","Przejdź do toastu i zakończ waszą sentymentalną podróż.","Kadeh kaldırmaya geç ve hatıra yolculuğunuzu noktala.",""
"7D8BA1B5424DF81FF9970DAAA0EC5D44","CinematicNode_Choice_7","1","1",""
"5C815E6844E21810EBDA1A886EAC0E42","CinematicNode_Choice_7","2","2",""
"5759934E463664CE46AD76A31A086417","CinematicNode_Choice_7","3","3",""
"242FD3E84346AD9F3054AE93170CFCD6","CinematicNode_Choice_7","4","4",""
"8F72DE0F4685BD8E4C1E969C78405BCC","CinematicNode_Choice_8","Zapytaj, czemu nagle chce wiedzieć.","Neden birden öğrenmek istediğini sor.",""
"E495EAB844BDE93F820BC4991BD85773","CinematicNode_Choice_8","Wyznaj, że uważasz go za przyjaciela.","Onu arkadaşın saydığını itiraf et.",""
"39FE566542EC23E0A76A4680613699F3","CinematicNode_Choice_8","Powiedz, że przeraża cię jego nieprzewidywalność.","Öngörülemezliğinin seni ürküttüğünü söyle.",""
"19711F214540A67CD626E8A474B69416","CinematicNode_Choice_8","Przyznaj, że to zbyt skomplikowane.","Bunun fazla karmaşık olduğunu kabul et.",""
"A151F2FE4A36D382E9D5D099A32CE465","CinematicNode_Choice_8","1","1",""
"954E3207458FEB2D9C145D8D37F6BA52","CinematicNode_Choice_8","2","2",""
"4224DAFD4C903DA4DD4E8CA0D029B0F7","CinematicNode_Choice_8","3","3",""
"FB304155442D363A98F00991AD0EA5E7","CinematicNode_Choice_8","4","4",""
"F22B719C437E961C56680C95EDF825E1","CinematicNode_Response_0","Chociaż miałem nadzieję, że go zastrzelimy. Ale magikowanie, też w porządku.","Onu vururuz diye umuyordum aslında. Ama büyücülük yapmak da fena değildi.",""
"E57FFED04B81631DCE4649B3F2CEC2E4","CinematicNode_Response_1","Wydaje mi się, że trzeba kończyć ten rozdział.","Sanırım bu bölümü kapatmanın vakti geldi.",""
"0684403F4DDBE70B6085B48659323218","CinematicNode_Response_1","Tak. Ale to na pewno nie jest jeszcze nasz ostatni.","Evet. Ama bu kesinlikle bizim sonuncumuz değil.",""
"AD06222C4BE062D1ABF1FB86EAC11617","CinematicNode_Response_12","No, i to się nazywa szczęśliwe zakończenie. Pobiliśmy paru bandziorów, daliśmy im lekcję... Gdyby to było złe, to by carska władza inaczej Warszawę stworzyła.","İşte buna mutlu son denir. Birkaç haydutu dövdük, onlara bir ders verdik… Bu kötü bir şey olsaydı çar Varşova'yı başka türlü kurardı zaten.",""
"00FB3D714A94E47F68A7B3A782E902C5","CinematicNode_Response_12","Lichwiarz pokonany, sprawiedliwość zatriumfowała ostatecznie.","Tefeci yenildi, adalet sonunda zafer kazandı.",""
"E12A7BB042715AAC59BABFBFEA155C6D","CinematicNode_Response_13","Żałuję, że piętnaście lat temu nie było mnie stać na takie <i>magikowanie</>.","On beş yıl önce böyle bir <i>büyücülük</> yapmaya gücüm yetmediği için pişmanım.",""
"F20103C3449429B86F3DF88D7F12447C","CinematicNode_Response_15","Gdyby lichwiarz przeżył, ty nie trafiłbyś na ulicę, a twój ojciec za kratki.","Tefeci hayatta kalsaydı sen sokağa düşmezdin, baban da parmaklıkların ardına gitmezdi.",""
