"Hash","NodeName","PL"
"B1FFA5774F00D71655C3B28D676B14BA","IC_lw_Tailor_PW","Pod prąd"
"06A98994448F6738F4EF0F8FFE8F5637","IC_lw_Tailor_PW","Nowy mężczyzna nie ogląda się za siebie i nie baczy na uprzedzenia minionej epoki; dumnie pokazuje gładko ogolone policzki, wybiera mocne kolory, nie zważając na ich mroczną sławę, a także sięga po nietypowe tkaniny. Nowa dekada będzie należeć do tych, którzy dyktują modzie warunki - nie na odwrót."
"EEE1C1D947EE0CFFF00BBFBD1D1A57FC","IC_lw_Tailor_PW","Fotografia"
"795A362442BC5120A9368BBCA45DCB45","IC_lw_Tailor_PW","Przedstawia młodego mężczyznę pozującego w studiu."
"747277EC49397B40DBBE9C83AC843420","IC_lw_Tailor_PW","Słowo"
"80FE34D64CA84CBD7F31088503D3B389","IC_lw_Tailor_PW","W powierzchnię papieru wniknęły słowa pełne niedowierzania, gdy zobaczyła go po wizycie u golibrody: ""To naprawdę ty?! Bez brody jesteś innym człowiekiem""."
"615AFF8545291D9D4E0894BFFF86DE8A","IC_lw_Tailor_PW","Broszka"
"B1A85C8B4938B2CA2458008BD3A02DD3","IC_lw_Tailor_PW","Zgubiona broszka z zielonym oczkiem."
"1689620A479C8E2309AEB1AAABE2E342","IC_lw_Tailor_PW","Czyn"
"4122CB0E426A5E0B8FF7BAB365C1A176","IC_lw_Tailor_PW","Osunęła się na ziemię, kolejny raz, broszka wysunęła się z kołnierzyka. Mówią, że to jej ulubiona suknia, barwiona Zielenią Sheelego, jej szkodzi. Może i mają rację; ale ma już sześćdziesiąt lat, niewiele jej zostało, a na coś trzeba przecież umrzeć."
"DF02318E40EECA9CA260DF951D90C58E","IC_lw_Tailor_PW","Kwit"
"E4CCF9B64020B48915FB7AA185CF8B0D","IC_lw_Tailor_PW","Potwierdzenie zamówienia tkanin z Ameryki."
"2507FBD04B672BD88F1014BB98555754","IC_lw_Tailor_PW","Słowo"
"48CF2D714CBDDD9E364E28B9F04B1C1D","IC_lw_Tailor_PW","Słowa ""sukces"", ""przełom"", ""intratny interes"" tańczą wokół niego jak rewiowe dziewczęta. Tkanina, która zdobywa popularność w Ameryce jako odzież dla robotników, tutaj ma również szansę się przyjąć - a jeszcze nikt o niej nie słyszał. ""Wizjoner znad Wisły"" - już widzi nagłówek artykułu w gazecie."
